training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.67,0.81,0.89,0.13,0.4,0.33,or(and(!$MempoolCount_bin1 !$MempoolSize_bin5 $TransactionVolume_USD_bin4) $TransactionPerDay_bin6) 
0.75,0.88,1.0,0.25,0.53,0.67,and(or(and($BlockSize_bin3 !$GTrends_bin2 !$TransactionFee_bin2) and(!$MempoolCount_bin1 $TransactionVolume_USD_bin4) and(!$TransactionPerDay_bin7 $TransactionPerDay_bin9) $MempoolSize_bin2) !$MarketCap_bin1 !$MempoolSize_bin5) 
0.75,0.88,1.0,0.44,0.53,0.58,and(or(and($BlockSize_bin3 !$GTrends_bin2 !$TransactionFee_bin2) and(!$MempoolCount_bin1 $TransactionVolume_USD_bin4) and(!$TransactionPerDay_bin7 $TransactionPerDay_bin9) $MempoolSize_bin2) !$BlockSize_bin8 !$MempoolSize_bin5) 
0.67,0.85,1.0,0.44,0.53,0.58,and(or(and($BlockSize_bin3 !$GTrends_bin2 !$TransactionFee_bin2) and(!$MempoolCount_bin1 $TransactionVolume_USD_bin4) and(!$TransactionPerDay_bin7 $TransactionPerDay_bin9) $MempoolSize_bin2) !$HashRate_bin0 !$MempoolSize_bin5) 
0.67,0.85,1.0,0.25,0.47,0.5,and(or(and($BlockSize_bin3 !$GTrends_bin2 !$TransactionFee_bin2) and(!$MempoolCount_bin1 $TransactionVolume_USD_bin4) and(!$TransactionPerDay_bin7 $TransactionPerDay_bin9) $MempoolSize_bin2) !$MempoolCount_bin2 !$MempoolSize_bin5) 
0.67,0.85,1.0,0.44,0.57,0.64,and(or(and($BlockSize_bin3 !$GTrends_bin2 !$TransactionFee_bin2) and(!$MempoolCount_bin1 $TransactionVolume_USD_bin4) and(!$TransactionPerDay_bin7 $TransactionPerDay_bin9) $MempoolSize_bin2) !$MempoolSize_bin5 !$TransactionPerDay_bin2) 
0.67,0.81,0.89,0.13,0.4,0.33,or(and(or(!$MempoolCount_bin1 $TransactionPerDay_bin9) !$MempoolSize_bin5 $TransactionVolume_USD_bin4) $TransactionPerDay_bin6) 
0.67,0.81,0.89,0.13,0.4,0.33,or(and(!$MempoolCount_bin1 !$MempoolSize_bin5 $TransactionVolume_USD_bin4) and($TransactionPerDay_bin6 !$TransactionVolume_USD_bin4)) 
0.67,0.81,0.89,0.13,0.4,0.33,or(and(or(and(!$MempoolCount_bin1 $TransactionVolume_USD_bin4) $TransactionPerDay_bin6) !$MempoolSize_bin5) $TransactionPerDay_bin6) 
0.67,0.81,0.89,0.25,0.37,0.36,or(and(or(and(!$MempoolCount_bin1 $TransactionVolume_USD_bin4) $TransactionPerDay_bin9) !$MempoolSize_bin5) $TransactionPerDay_bin6) 
