training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.39,0.57,0.81,0.0,0.37,-1.0,or(and(!$MarketCap_bin2 !$HashRate_bin5 !$TransactionVolume_USD_bin0) $MinningDifficulty_bin3) 
0.39,0.57,0.81,0.0,0.37,-1.0,and(or(and(!$HashRate_bin5 !$TransactionVolume_USD_bin0) $MinningDifficulty_bin3) !$MarketCap_bin2) 
0.41,0.58,0.82,0.05,0.4,1.0,or(and(or(!$MarketCap_bin2 $MempoolCount_bin2) !$HashRate_bin5 !$TransactionVolume_USD_bin0) $MinningDifficulty_bin3) 
0.39,0.57,0.81,0.0,0.37,-1.0,and(or(and(!$HashRate_bin5 !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin0) $MinningDifficulty_bin3) !$MarketCap_bin2) 
0.39,0.57,0.81,0.0,0.37,-1.0,and(or(!$HashRate_bin5 $MinningDifficulty_bin3) or($MinningDifficulty_bin3 !$TransactionVolume_USD_bin0) !$MarketCap_bin2) 
0.39,0.57,0.81,0.0,0.37,-1.0,or(and(or(!$MarketCap_bin2 !$TransactionVolume_USD_bin1) !$HashRate_bin5 !$TransactionVolume_USD_bin0) $MinningDifficulty_bin3) 
0.39,0.57,0.81,0.0,0.37,-1.0,or(and(or($MinningDifficulty_bin3 !$TransactionVolume_USD_bin0) !$MarketCap_bin2 !$HashRate_bin5) $MinningDifficulty_bin3) 
0.39,0.57,0.81,0.0,0.37,-1.0,and(or(and(or(!$HashRate_bin5 !$TransactionVolume_USD_bin1) !$TransactionVolume_USD_bin0) $MinningDifficulty_bin3) !$MarketCap_bin2) 
0.39,0.57,0.81,0.0,0.37,-1.0,or(and(or(and(!$MarketCap_bin2 !$TransactionVolume_USD_bin0) $MinningDifficulty_bin3) !$HashRate_bin5) $MinningDifficulty_bin3) 
0.4,0.57,0.8,0.0,0.37,-1.0,and(or(and(!$HashRate_bin5 !$TransactionVolume_USD_bin0) $MinningDifficulty_bin3 $MinningDifficulty_bin5) !$MarketCap_bin2) 
