training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.4,0.55,0.82,0.38,0.47,0.73,or(and($GTrends_bin3 !$TransactionPerDay_bin6) and(!$MempoolSize_bin9 $TransactionVolume_USD_bin2)) 
0.44,0.59,0.88,0.48,0.6,0.91,and(or($GTrends_bin2 $TransactionPerDay_bin5 $TransactionPerDay_bin8 $TransactionVolume_USD_bin2) !$BlockSize_bin0 !$MempoolCount_bin9 !$MempoolSize_bin3) 
0.39,0.54,0.82,0.33,0.53,1.0,and(or(and($GTrends_bin3 !$TransactionPerDay_bin6) $TransactionVolume_USD_bin2) !$MempoolCount_bin9) 
0.39,0.54,0.82,0.33,0.53,1.0,and(or(and($GTrends_bin3 !$TransactionPerDay_bin6) $TransactionVolume_USD_bin2) !$MempoolSize_bin9) 
0.4,0.53,0.79,0.38,0.47,0.73,or(and($GTrends_bin3 !$TransactionPerDay_bin6) $TransactionVolume_USD_bin2) 
0.4,0.53,0.79,0.43,0.5,0.75,or(and(!$MempoolCount_bin9 $TransactionVolume_USD_bin2) $GTrends_bin3) 
0.4,0.53,0.79,0.43,0.5,0.75,or(and(!$MempoolSize_bin9 $TransactionVolume_USD_bin2) $GTrends_bin3) 
0.36,0.52,0.81,0.43,0.5,0.75,and(or($GTrends_bin3 $TransactionVolume_USD_bin2) !$MempoolCount_bin3) 
0.36,0.52,0.81,0.43,0.5,0.75,and(or($GTrends_bin3 $TransactionVolume_USD_bin2) !$MempoolSize_bin3) 
0.38,0.54,0.83,0.38,0.53,0.89,and(or($TransactionPerDay_bin5 $TransactionPerDay_bin8 $TransactionVolume_USD_bin2) !$BlockSize_bin0 !$MempoolSize_bin3) 
