training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.47,0.64,1.0,0.36,0.47,0.8,or(and(or($TransactionFee_bin1 $TransactionVolume_USD_bin5) !$TransactionFee_bin0) $TransactionVolume_USD_bin3) 
0.47,0.64,1.0,0.36,0.47,0.8,or(and(or($TransactionFee_bin1 $TransactionVolume_USD_bin5) !$TransactionFee_bin0) and($TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4)) 
0.41,0.6,1.0,0.23,0.37,0.71,and(or($TransactionFee_bin1 $TransactionVolume_USD_bin5) !$TransactionFee_bin0) 
0.41,0.6,1.0,0.23,0.37,0.71,and(or($TransactionFee_bin1 $TransactionVolume_USD_bin5) !$TransactionFee_bin0 !$TransactionFee_bin2) 
0.41,0.6,1.0,0.14,0.3,0.6,and(or($TransactionFee_bin1 $TransactionVolume_USD_bin5) !$TransactionFee_bin0 !$TransactionFee_bin6) 
0.41,0.6,1.0,0.23,0.37,0.71,and(or($TransactionFee_bin1 $TransactionVolume_USD_bin5) !$TransactionFee_bin0 !$TransactionVolume_USD_bin2) 
0.41,0.6,1.0,0.23,0.37,0.71,and(or($TransactionFee_bin1 $TransactionVolume_USD_bin5) !$TransactionFee_bin0 !$TransactionVolume_USD_bin4) 
0.41,0.6,1.0,0.18,0.33,0.67,and(or($TransactionFee_bin1 $TransactionVolume_USD_bin5) !$TransactionFee_bin0 !$TransactionVolume_USD_bin6) 
0.41,0.6,1.0,0.23,0.37,0.71,or(and(or($TransactionFee_bin1 $TransactionVolume_USD_bin5) !$TransactionFee_bin0) $TransactionFee_bin1) 
0.41,0.6,1.0,0.41,0.5,0.82,or(and(or($TransactionFee_bin1 $TransactionVolume_USD_bin5) !$TransactionFee_bin0) $TransactionFee_bin6) 
