training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.48,0.64,0.88,0.83,0.7,0.79,and(or(and(or($TransactionPerDay_bin2 $TransactionVolume_USD_bin2) !$MinningDifficulty_bin5 !$TransactionVolume_USD_bin0) $TransactionPerDay_bin8 $TransactionVolume_USD_bin4) or(!$MempoolSize_bin6 $TransactionPerDay_bin6)) 
0.48,0.64,0.88,0.83,0.7,0.79,and(or(and(or(and(!$MinningDifficulty_bin5 $TransactionVolume_USD_bin2) $TransactionPerDay_bin2) !$TransactionVolume_USD_bin0) $TransactionPerDay_bin8 $TransactionVolume_USD_bin4) or(!$MempoolSize_bin6 $TransactionPerDay_bin6)) 
0.41,0.6,0.87,0.83,0.7,0.79,and(or(and(!$MinningDifficulty_bin5 !$TransactionVolume_USD_bin0 $TransactionVolume_USD_bin2) $TransactionPerDay_bin8 $TransactionVolume_USD_bin4) or(!$MempoolSize_bin6 $TransactionPerDay_bin6)) 
0.41,0.57,0.79,0.83,0.7,0.79,and(or($TransactionFee_bin6 $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin4) !$MempoolSize_bin6) 
0.41,0.57,0.8,0.83,0.7,0.79,or(and(or($TransactionPerDay_bin2 $TransactionVolume_USD_bin2) !$TransactionVolume_USD_bin0) and(!$MempoolCount_bin6 $TransactionVolume_USD_bin4)) 
0.51,0.63,0.82,0.83,0.7,0.79,and(or(and(!$GoldPrice_bin0 $TransactionPerDay_bin2) $TransactionFee_bin6 $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin4) !$MempoolSize_bin6) 
0.48,0.64,0.88,0.83,0.7,0.79,and(or(and(or(and($TransactionPerDay_bin2 !$TransactionPerDay_bin3) $TransactionVolume_USD_bin2) !$MinningDifficulty_bin5 !$TransactionVolume_USD_bin0) $TransactionPerDay_bin8 $TransactionVolume_USD_bin4) or(!$MempoolSize_bin6 $TransactionPerDay_bin6)) 
0.48,0.64,0.88,0.83,0.7,0.79,and(or(and(or(and(!$MinningDifficulty_bin5 $TransactionVolume_USD_bin2) and($TransactionPerDay_bin2 !$TransactionPerDay_bin3)) !$TransactionVolume_USD_bin0) $TransactionPerDay_bin8 $TransactionVolume_USD_bin4) or(!$MempoolSize_bin6 $TransactionPerDay_bin6)) 
0.46,0.59,0.78,0.96,0.8,0.81,or(and(!$GoldPrice_bin0 $TransactionPerDay_bin2) $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin4) 
0.39,0.56,0.8,0.83,0.7,0.79,and(or($TransactionFee_bin6 $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin4) !$MempoolSize_bin6 !$TransactionVolume_USD_bin0) 
