training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.43,0.61,0.91,0.0,0.27,-1.0,and(or($GTrends_bin3 !$MinningDifficulty_bin1) or($TransactionFee_bin0 $TransactionFee_bin1 $TransactionFee_bin3) !$HashRate_bin1 !$TransactionPerDay_bin3) 
0.41,0.59,0.89,0.14,0.33,0.75,or(and(!$BlockSize_bin4 $HashRate_bin0) and(!$MinningDifficulty_bin1 !$TransactionPerDay_bin3 $TransactionFee_bin3) $TransactionPerDay_bin0) 
0.41,0.59,0.89,0.09,0.3,0.67,or(and(or($HashRate_bin0 $TransactionPerDay_bin0) !$BlockSize_bin4) and(!$MinningDifficulty_bin1 !$TransactionPerDay_bin3 $TransactionFee_bin3)) 
0.42,0.6,0.91,0.05,0.27,0.5,and(or($MempoolSize_bin1 $TransactionFee_bin0 $TransactionFee_bin1 $TransactionFee_bin3) !$HashRate_bin1 !$MinningDifficulty_bin1 !$TransactionPerDay_bin3) 
0.41,0.6,0.9,0.0,0.27,-1.0,and(or($TransactionFee_bin0 $TransactionFee_bin1 $TransactionFee_bin3) !$HashRate_bin1 !$MinningDifficulty_bin1 !$TransactionPerDay_bin3) 
0.42,0.6,0.89,0.0,0.27,-1.0,and(or(and(!$MinningDifficulty_bin1 $TransactionFee_bin0) and(!$MinningDifficulty_bin1 $TransactionFee_bin3) $TransactionFee_bin1) !$HashRate_bin1 !$TransactionPerDay_bin3) 
0.45,0.6,0.86,0.0,0.27,-1.0,and(or(and(!$HashRate_bin1 $TransactionFee_bin0) $TransactionFee_bin1 $TransactionFee_bin3) !$MinningDifficulty_bin1 !$TransactionPerDay_bin3) 
0.41,0.59,0.89,0.09,0.3,0.67,or(and(or($HashRate_bin0 $TransactionPerDay_bin0) !$BlockSize_bin4) and(!$MinningDifficulty_bin1 !$TransactionPerDay_bin3 !$TransactionFee_bin0 $TransactionFee_bin3)) 
0.41,0.59,0.89,0.14,0.33,0.75,or(and(or(!$TransactionPerDay_bin3 $TransactionFee_bin2) !$MinningDifficulty_bin1 $TransactionFee_bin3) and(!$BlockSize_bin4 $HashRate_bin0) $TransactionPerDay_bin0) 
0.41,0.59,0.89,0.09,0.3,0.67,or(and(or($HashRate_bin0 $TransactionPerDay_bin0) !$BlockSize_bin4) and(or(!$TransactionPerDay_bin3 $TransactionFee_bin2) !$MinningDifficulty_bin1 $TransactionFee_bin3)) 
