training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.48,0.68,0.68,0.0,0.33,-1.0,or($MinningDifficulty_bin4 $TransactionFee_bin5) 
0.48,0.68,0.69,0.0,0.33,-1.0,or(and(!$MarketCap_bin2 $MinningDifficulty_bin4) $TransactionFee_bin5) 
0.48,0.68,0.69,0.0,0.33,-1.0,or(and(!$HashRate_bin4 $TransactionFee_bin5) $MinningDifficulty_bin4) 
0.48,0.68,0.69,0.0,0.33,-1.0,or(and($MinningDifficulty_bin4 !$TransactionPerDay_bin8) $TransactionFee_bin5) 
0.53,0.71,0.73,0.2,0.4,0.67,and(or(and(!$MarketCap_bin2 $TransactionVolume_USD_bin4) $TransactionFee_bin1 $TransactionFee_bin5) !$TransactionPerDay_bin8) 
0.53,0.71,0.73,0.25,0.33,0.5,or(and(!$MarketCap_bin2 $TransactionVolume_USD_bin4) and(!$TransactionPerDay_bin8 $TransactionFee_bin5) $TransactionFee_bin1) 
0.53,0.73,0.77,0.25,0.33,0.5,or(and(or(and(or(!$MarketCap_bin2 $BlockSize_bin7) $TransactionFee_bin5) and(!$MempoolSize_bin7 $TransactionVolume_USD_bin4)) !$HashRate_bin4) $TransactionFee_bin1) 
0.48,0.68,0.68,0.0,0.33,-1.0,or(and(!$BlockSize_bin6 $MinningDifficulty_bin4) $TransactionFee_bin5) 
0.48,0.68,0.68,0.0,0.33,-1.0,or(and($MinningDifficulty_bin4 !$TransactionPerDay_bin9) $TransactionFee_bin5) 
0.56,0.74,0.78,0.25,0.33,0.5,or(and(or(and(or(!$MarketCap_bin2 $BlockSize_bin7) $TransactionFee_bin5) and(!$MempoolSize_bin7 $TransactionVolume_USD_bin4)) or(!$HashRate_bin4 $MinningDifficulty_bin4)) $TransactionFee_bin1) 
