training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.43,0.6,0.92,0.81,0.67,0.65,and(or($TransactionFee_bin0 !$TransactionVolume_USD_bin1) !$BlockSize_bin3 !$GoldPrice_bin0 !$MinningDifficulty_bin0) 
0.43,0.6,0.92,0.81,0.67,0.65,and(or(!$TransactionFee_bin1 !$TransactionVolume_USD_bin1) !$BlockSize_bin3 !$GoldPrice_bin0 !$MinningDifficulty_bin0) 
0.44,0.61,0.94,0.81,0.67,0.65,and(or(and(!$BlockSize_bin3 $TransactionFee_bin0) !$TransactionVolume_USD_bin1) !$GoldPrice_bin0 !$MinningDifficulty_bin0 !$MinningDifficulty_bin5) 
0.44,0.62,0.96,0.81,0.67,0.65,and(or(!$GoldPrice_bin0 $MempoolCount_bin9) or($TransactionFee_bin0 !$TransactionVolume_USD_bin1) !$BlockSize_bin3 !$MinningDifficulty_bin0 !$MinningDifficulty_bin5) 
0.44,0.62,0.96,0.81,0.67,0.65,and(or(!$GoldPrice_bin0 $MempoolSize_bin9) or($TransactionFee_bin0 !$TransactionVolume_USD_bin1) !$BlockSize_bin3 !$MinningDifficulty_bin0 !$MinningDifficulty_bin5) 
0.44,0.62,0.96,0.81,0.67,0.65,and(or(and(!$BlockSize_bin3 !$GoldPrice_bin0) $MempoolSize_bin9) or($TransactionFee_bin0 !$TransactionVolume_USD_bin1) !$MinningDifficulty_bin0 !$MinningDifficulty_bin5) 
0.44,0.62,0.96,0.81,0.67,0.65,and(or(and(!$BlockSize_bin3 !$GoldPrice_bin0 !$MinningDifficulty_bin5) $MempoolSize_bin9) or($TransactionFee_bin0 !$TransactionVolume_USD_bin1) !$MinningDifficulty_bin0) 
0.44,0.62,0.96,0.81,0.67,0.65,and(or(and(!$GoldPrice_bin0 !$MinningDifficulty_bin5) $MempoolSize_bin9) or($TransactionFee_bin0 !$TransactionVolume_USD_bin1) !$BlockSize_bin3 !$MinningDifficulty_bin0) 
0.46,0.62,0.93,0.81,0.67,0.65,and(or($BlockSize_bin7 !$MinningDifficulty_bin0) or($TransactionFee_bin0 !$TransactionVolume_USD_bin1) !$BlockSize_bin3 !$GoldPrice_bin0) 
0.46,0.62,0.93,0.81,0.67,0.65,and(or(!$GoldPrice_bin0 $MempoolCount_bin9) or($TransactionFee_bin0 !$TransactionVolume_USD_bin1) !$BlockSize_bin3 !$MinningDifficulty_bin0) 
