training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.43,0.6,0.91,0.55,0.57,0.73,or(and(!$GoldPrice_bin2 !$MinningDifficulty_bin0 !$TransactionFee_bin1 $TransactionVolume_USD_bin0) $MinningDifficulty_bin8) 
0.43,0.6,0.91,0.55,0.57,0.73,and(or(and(!$GoldPrice_bin2 !$TransactionFee_bin1 $TransactionVolume_USD_bin0) $MinningDifficulty_bin8) !$MinningDifficulty_bin0) 
0.44,0.6,0.9,0.55,0.57,0.73,and(or(and(!$TransactionFee_bin1 $TransactionVolume_USD_bin0) $MinningDifficulty_bin8) !$HashRate_bin4 !$MinningDifficulty_bin0) 
0.46,0.62,0.93,0.55,0.57,0.73,and(or(and(or(and(!$GoldPrice_bin2 $TransactionVolume_USD_bin0) $TransactionFee_bin2) !$TransactionFee_bin1) $MinningDifficulty_bin8) !$HashRate_bin4 !$MinningDifficulty_bin0) 
0.43,0.6,0.91,0.55,0.57,0.73,and(or(and(!$TransactionPerDay_bin3 !$TransactionFee_bin1 $TransactionVolume_USD_bin0) $MinningDifficulty_bin8) !$HashRate_bin4 !$MinningDifficulty_bin0) 
0.46,0.61,0.9,0.55,0.57,0.73,and(or(and(or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$GoldPrice_bin2 !$TransactionFee_bin1) $MinningDifficulty_bin8) !$MinningDifficulty_bin0) 
0.45,0.61,0.9,0.55,0.57,0.73,or(and(!$MinningDifficulty_bin0 !$TransactionPerDay_bin2 !$TransactionPerDay_bin3 !$TransactionFee_bin1 $TransactionVolume_USD_bin0) $MinningDifficulty_bin8) 
0.45,0.61,0.9,0.55,0.57,0.73,and(or(and(!$TransactionPerDay_bin2 !$TransactionPerDay_bin3 !$TransactionFee_bin1 $TransactionVolume_USD_bin0) $MinningDifficulty_bin8) !$MinningDifficulty_bin0) 
0.41,0.58,0.91,0.55,0.57,0.73,or(and(!$GoldPrice_bin2 !$MinningDifficulty_bin0 !$TransactionPerDay_bin3 !$TransactionFee_bin1 $TransactionVolume_USD_bin0) $MinningDifficulty_bin8) 
0.41,0.58,0.91,0.55,0.57,0.73,and(or(and(!$GoldPrice_bin2 !$TransactionPerDay_bin3 !$TransactionFee_bin1 $TransactionVolume_USD_bin0) $MinningDifficulty_bin8) !$MinningDifficulty_bin0) 
