training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.53,0.73,0.85,0.69,0.73,0.79,or(and(!$MarketCap_bin1 !$MarketCap_bin2 !$BlockSize_bin0 !$TransactionFee_bin2 $TransactionVolume_USD_bin0) $MinningDifficulty_bin1) 
0.53,0.73,0.85,0.69,0.73,0.79,or(and(!$MarketCap_bin1 !$BlockSize_bin0 !$TransactionFee_bin2 !$TransactionFee_bin6 $TransactionVolume_USD_bin0) $MinningDifficulty_bin1) 
0.54,0.72,0.82,0.69,0.73,0.79,or(and(!$MarketCap_bin1 !$MarketCap_bin2 !$TransactionFee_bin2 $TransactionVolume_USD_bin0) $MinningDifficulty_bin1) 
0.54,0.72,0.82,0.69,0.73,0.79,or(and(!$MarketCap_bin1 !$BlockSize_bin0 !$TransactionFee_bin2 $TransactionVolume_USD_bin0) $MinningDifficulty_bin1) 
0.54,0.72,0.82,0.69,0.73,0.79,or(and(!$MarketCap_bin1 !$TransactionFee_bin2 !$TransactionFee_bin6 $TransactionVolume_USD_bin0) $MinningDifficulty_bin1) 
0.54,0.73,0.83,0.69,0.73,0.79,or(and(!$MarketCap_bin1 !$BlockSize_bin0 !$HashRate_bin2 !$TransactionFee_bin2 $TransactionVolume_USD_bin0) $MinningDifficulty_bin1) 
0.54,0.73,0.83,0.69,0.73,0.79,or(and(!$MarketCap_bin1 !$BlockSize_bin0 !$TransactionFee_bin2 $TransactionVolume_USD_bin0) and(!$BlockSize_bin9 $MinningDifficulty_bin1)) 
0.55,0.72,0.79,0.69,0.73,0.79,or(and(!$MarketCap_bin1 !$TransactionFee_bin2 $TransactionVolume_USD_bin0) $MinningDifficulty_bin1) 
0.54,0.73,0.85,0.69,0.73,0.79,or(and(!$MarketCap_bin1 !$BlockSize_bin0 !$HashRate_bin2 !$TransactionFee_bin2 $TransactionVolume_USD_bin0) and(!$BlockSize_bin9 $MinningDifficulty_bin1)) 
0.55,0.72,0.81,0.69,0.73,0.79,or(and(!$MarketCap_bin1 !$HashRate_bin2 !$TransactionFee_bin2 $TransactionVolume_USD_bin0) $MinningDifficulty_bin1) 
