training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.48,0.66,0.7,0.67,0.5,0.5,and(or($GTrends_bin3 !$TransactionFee_bin5) !$BlockSize_bin0 !$TransactionFee_bin2 !$TransactionFee_bin3 !$TransactionFee_bin6) 
0.46,0.68,0.75,0.67,0.53,0.53,and(or($GTrends_bin3 !$TransactionFee_bin5) !$BlockSize_bin0 !$GTrends_bin2 !$TransactionFee_bin2 !$TransactionFee_bin3 !$TransactionFee_bin6) 
0.44,0.64,0.68,0.67,0.53,0.53,and(or($HashRate_bin4 !$TransactionFee_bin5) !$BlockSize_bin0 !$TransactionFee_bin2 !$TransactionFee_bin3 !$TransactionFee_bin6) 
0.44,0.65,0.69,0.6,0.53,0.53,and(!$GTrends_bin2 !$MempoolCount_bin3 !$TransactionFee_bin2 !$TransactionFee_bin3 !$TransactionFee_bin5 !$TransactionFee_bin6) 
0.44,0.65,0.69,0.6,0.53,0.53,and(!$GTrends_bin2 !$MempoolSize_bin3 !$TransactionFee_bin2 !$TransactionFee_bin3 !$TransactionFee_bin5 !$TransactionFee_bin6) 
0.45,0.66,0.71,0.47,0.37,0.39,and(or(!$MinningDifficulty_bin2 $TransactionVolume_USD_bin5) !$TransactionFee_bin1 !$TransactionFee_bin2 !$TransactionFee_bin3 !$TransactionFee_bin6 !$TransactionVolume_USD_bin6) 
0.51,0.66,0.67,0.87,0.57,0.54,and(or($GTrends_bin3 !$TransactionFee_bin5) !$GTrends_bin2 !$TransactionFee_bin2 !$TransactionFee_bin3 !$TransactionFee_bin6) 
0.45,0.65,0.69,0.6,0.43,0.45,and(or($BlockSize_bin2 !$TransactionFee_bin1) !$MinningDifficulty_bin2 !$TransactionFee_bin2 !$TransactionFee_bin3 !$TransactionFee_bin6 !$TransactionVolume_USD_bin6) 
0.45,0.65,0.69,0.67,0.53,0.53,and(or(!$BlockSize_bin0 $HashRate_bin4) or($HashRate_bin4 !$TransactionFee_bin5) !$TransactionFee_bin2 !$TransactionFee_bin3 !$TransactionFee_bin6) 
0.45,0.65,0.69,0.67,0.53,0.53,and(or(and(or($HashRate_bin4 !$TransactionFee_bin5) !$TransactionFee_bin3 !$TransactionFee_bin6) $MempoolCount_bin2) !$BlockSize_bin0 !$TransactionFee_bin2) 
