training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.65,0.75,1.0,0.08,0.17,0.4,or(and(!$MinningDifficulty_bin1 !$TransactionPerDay_bin5 $TransactionFee_bin0 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin2) 
0.59,0.71,1.0,0.08,0.17,0.4,and(or(and(!$TransactionPerDay_bin5 $TransactionFee_bin0 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin2) !$MinningDifficulty_bin1) 
0.65,0.75,1.0,0.08,0.17,0.4,or(and(!$MinningDifficulty_bin1 !$TransactionPerDay_bin5 !$TransactionPerDay_bin8 $TransactionFee_bin0 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin2) 
0.53,0.67,1.0,0.04,0.13,0.25,and(or(and(!$TransactionPerDay_bin5 $TransactionFee_bin0 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin2) !$GTrends_bin6 !$MinningDifficulty_bin1) 
0.59,0.71,1.0,0.08,0.2,0.5,or(and(or($GoldPrice_bin0 $MempoolCount_bin0) !$TransactionPerDay_bin5 $TransactionFee_bin0 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin2) 
0.65,0.75,1.0,0.08,0.17,0.4,or(and(or(!$MinningDifficulty_bin1 $TransactionFee_bin1) !$TransactionPerDay_bin5 $TransactionFee_bin0 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin2) 
0.59,0.71,1.0,0.08,0.17,0.4,and(or(and(!$TransactionPerDay_bin5 $TransactionFee_bin0 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin2) or(!$MinningDifficulty_bin1 $TransactionPerDay_bin5)) 
0.41,0.58,1.0,0.08,0.2,0.5,or(and($MempoolCount_bin0 !$TransactionPerDay_bin5 $TransactionFee_bin0 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin2) 
0.41,0.58,1.0,0.08,0.2,0.5,or(and($MempoolSize_bin0 !$TransactionPerDay_bin5 $TransactionFee_bin0 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin2) 
0.41,0.58,1.0,0.08,0.17,0.4,and(or(and(!$TransactionPerDay_bin5 $TransactionFee_bin0 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin2) !$MinningDifficulty_bin1 !$TransactionPerDay_bin3) 
