training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
1.0,0.83,0.43,0.46,0.43,0.38,and(or(and(!$TransactionPerDay_bin2 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4) $TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin6) 
1.0,0.78,0.38,0.46,0.37,0.33,and(or(and(!$TransactionPerDay_bin7 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4) $TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin6) 
1.0,0.78,0.38,0.38,0.3,0.28,and(or(and(!$TransactionPerDay_bin8 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4) $TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin6) 
1.0,0.78,0.38,0.46,0.37,0.33,and(or(and(!$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4) $TransactionVolume_USD_bin0) !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin6) 
1.0,0.78,0.38,0.38,0.3,0.28,and(or(and(!$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4) $TransactionVolume_USD_bin0) !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin6) 
1.0,0.78,0.38,0.46,0.37,0.33,and(or(and(or($TransactionPerDay_bin3 !$TransactionPerDay_bin7) !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4) $TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin6) 
1.0,0.78,0.38,0.38,0.3,0.28,and(or(and(or(!$TransactionPerDay_bin8 $TransactionFee_bin0) !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4) $TransactionVolume_USD_bin0) !$TransactionVolume_USD_bin6) 
1.0,0.74,0.33,0.46,0.4,0.35,and(!$TransactionPerDay_bin2 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin6) 
1.0,0.7,0.3,0.62,0.4,0.38,and(!$TransactionPerDay_bin2 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin6) 
1.0,0.7,0.3,0.46,0.33,0.32,and(!$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin6) 
