training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.88,0.95,1.0,0.83,0.73,0.42,and(or(and(!$BlockSize_bin0 $MinningDifficulty_bin2) !$TransactionFee_bin1) or(and(!$MempoolCount_bin7 !$MempoolSize_bin1 !$MempoolSize_bin5 !$TransactionPerDay_bin4 !$TransactionPerDay_bin5) $TransactionPerDay_bin7)) 
0.88,0.95,1.0,0.83,0.73,0.42,and(or(and(!$BlockSize_bin0 $MinningDifficulty_bin2) !$TransactionFee_bin1) or(and(!$MempoolSize_bin1 !$MempoolSize_bin5 !$MempoolSize_bin7 !$TransactionPerDay_bin4 !$TransactionPerDay_bin5) $TransactionPerDay_bin7)) 
0.88,0.95,1.0,0.83,0.73,0.42,and(or(and(!$BlockSize_bin0 $MinningDifficulty_bin2) !$TransactionFee_bin1) or(and(!$MempoolSize_bin1 !$MempoolSize_bin5 !$TransactionPerDay_bin4 !$TransactionPerDay_bin5) $TransactionPerDay_bin7) !$MempoolCount_bin7) 
0.88,0.95,1.0,0.83,0.73,0.42,and(or(and(!$BlockSize_bin0 $MinningDifficulty_bin2) !$TransactionFee_bin1) or(and(!$MempoolSize_bin1 !$MempoolSize_bin5 !$TransactionPerDay_bin4 !$TransactionPerDay_bin5) $TransactionPerDay_bin7) !$MempoolSize_bin7) 
0.88,0.95,1.0,1.0,0.8,0.5,and(or(and(!$BlockSize_bin0 $MinningDifficulty_bin2) and(!$GoldPrice_bin3 !$TransactionFee_bin1)) or(and(!$MempoolSize_bin1 !$MempoolSize_bin5 !$TransactionPerDay_bin4 !$TransactionPerDay_bin5) $TransactionPerDay_bin7)) 
0.88,0.95,1.0,1.0,0.77,0.46,and(or(and(!$BlockSize_bin0 $MinningDifficulty_bin2) and(!$MempoolCount_bin7 !$TransactionFee_bin1)) or(and(!$MempoolSize_bin1 !$MempoolSize_bin5 !$TransactionPerDay_bin4 !$TransactionPerDay_bin5) $TransactionPerDay_bin7)) 
0.88,0.95,1.0,1.0,0.77,0.46,and(or(and(!$BlockSize_bin0 $MinningDifficulty_bin2) and(!$MempoolSize_bin7 !$TransactionFee_bin1)) or(and(!$MempoolSize_bin1 !$MempoolSize_bin5 !$TransactionPerDay_bin4 !$TransactionPerDay_bin5) $TransactionPerDay_bin7)) 
0.88,0.95,1.0,0.83,0.77,0.45,and(or(and(!$BlockSize_bin0 $MinningDifficulty_bin2) !$TransactionFee_bin1) or(and(!$MempoolSize_bin1 !$MempoolSize_bin5 !$TransactionPerDay_bin4 !$TransactionPerDay_bin5) $TransactionPerDay_bin7) !$MempoolSize_bin7 !$MinningDifficulty_bin0) 
0.88,0.95,1.0,0.83,0.73,0.42,and(or(and(!$BlockSize_bin0 $MinningDifficulty_bin2) !$TransactionFee_bin1) or(and(!$MempoolSize_bin1 !$MempoolSize_bin5 !$TransactionPerDay_bin4 !$TransactionPerDay_bin5) $TransactionPerDay_bin7) !$MempoolSize_bin7 !$MinningDifficulty_bin3) 
0.88,0.95,1.0,1.0,0.77,0.46,and(or(and(or(!$MempoolSize_bin7 $TransactionFee_bin1) !$MempoolSize_bin1 !$MempoolSize_bin5 !$TransactionPerDay_bin4 !$TransactionPerDay_bin5) $TransactionPerDay_bin7) or(and(!$BlockSize_bin0 $MinningDifficulty_bin2) !$TransactionFee_bin1)) 
