training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.9,0.95,1.0,0.56,0.53,0.63,and(or(and(!$TransactionFee_bin4 $TransactionFee_bin5 !$TransactionVolume_USD_bin4) $MarketCap_bin0 $TransactionFee_bin3 $TransactionVolume_USD_bin2) !$BlockSize_bin5 !$HashRate_bin1) 
0.9,0.95,1.0,0.61,0.57,0.65,and(or(and($TransactionFee_bin5 !$TransactionVolume_USD_bin4) $MarketCap_bin0 $TransactionFee_bin3 $TransactionVolume_USD_bin2) or($MarketCap_bin0 !$BlockSize_bin5) !$HashRate_bin1) 
0.9,0.95,1.0,0.61,0.53,0.61,or(and(or(and(!$TransactionFee_bin4 $TransactionFee_bin5 !$TransactionVolume_USD_bin4) $TransactionFee_bin3 $TransactionVolume_USD_bin2) !$BlockSize_bin5 !$HashRate_bin1) $MarketCap_bin0) 
0.9,0.95,1.0,0.61,0.53,0.61,or(and(or(and($TransactionFee_bin5 !$TransactionVolume_USD_bin4) $TransactionFee_bin3 $TransactionVolume_USD_bin2) or($MarketCap_bin0 !$BlockSize_bin5) !$HashRate_bin1) $MarketCap_bin0) 
0.9,0.95,1.0,0.61,0.57,0.65,and(or(and(!$TransactionFee_bin4 $TransactionFee_bin5 !$TransactionVolume_USD_bin4) $MarketCap_bin0 $TransactionFee_bin3 $TransactionVolume_USD_bin2) or($MarketCap_bin0 !$BlockSize_bin5) !$HashRate_bin1) 
0.9,0.95,1.0,0.61,0.53,0.61,or(and(or(and(!$TransactionFee_bin4 $TransactionFee_bin5 !$TransactionVolume_USD_bin4) $TransactionFee_bin3 $TransactionVolume_USD_bin2) or($MarketCap_bin0 !$BlockSize_bin5) !$HashRate_bin1) $MarketCap_bin0) 
0.9,0.95,1.0,0.61,0.53,0.61,and(or(and(!$TransactionFee_bin4 $TransactionFee_bin5 !$TransactionVolume_USD_bin4) $MarketCap_bin0 $TransactionFee_bin3 $TransactionVolume_USD_bin2) or($MarketCap_bin0 !$BlockSize_bin5) or($MempoolSize_bin9 !$TransactionPerDay_bin9)) 
0.9,0.95,1.0,0.61,0.53,0.61,or(and(or(and(!$TransactionFee_bin4 $TransactionFee_bin5 !$TransactionVolume_USD_bin4) $MarketCap_bin0 $TransactionFee_bin3 $TransactionVolume_USD_bin2) or($MarketCap_bin0 !$BlockSize_bin5) !$HashRate_bin1) $MarketCap_bin0) 
0.9,0.95,1.0,0.61,0.53,0.61,or(and(or(and(!$TransactionFee_bin4 $TransactionFee_bin5 !$TransactionVolume_USD_bin4) $TransactionFee_bin3 $TransactionVolume_USD_bin2) or($MarketCap_bin0 !$BlockSize_bin5) or($MempoolSize_bin9 !$TransactionPerDay_bin9)) $MarketCap_bin0) 
0.9,0.95,1.0,0.61,0.53,0.61,or(and(or(and(!$TransactionFee_bin4 $TransactionFee_bin5 !$TransactionVolume_USD_bin4) $TransactionFee_bin3 $TransactionVolume_USD_bin2) or($MarketCap_bin0 !$BlockSize_bin5) !$HashRate_bin1) and($MarketCap_bin0 !$MarketCap_bin1)) 
