training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.6,0.76,0.95,0.82,0.77,0.64,and(or($MarketCap_bin0 $MinningDifficulty_bin0) !$GoldPrice_bin3) 
0.6,0.76,0.95,0.82,0.77,0.64,or(and($MarketCap_bin0 !$GoldPrice_bin3) $MinningDifficulty_bin0) 
0.53,0.74,1.0,0.64,0.77,0.7,and(or($MarketCap_bin0 $MinningDifficulty_bin0) !$BlockSize_bin3 !$GTrends_bin4 !$MempoolSize_bin5) 
0.61,0.77,0.97,0.82,0.77,0.64,or(and($MarketCap_bin0 !$MinningDifficulty_bin2 !$TransactionPerDay_bin4) $MinningDifficulty_bin0) 
0.61,0.77,0.97,0.82,0.77,0.64,and(or(and($MarketCap_bin0 !$TransactionPerDay_bin4) $MinningDifficulty_bin0) !$MinningDifficulty_bin2) 
0.59,0.76,0.97,0.73,0.8,0.73,or(and($MarketCap_bin0 !$MempoolCount_bin5 !$TransactionPerDay_bin4) $MinningDifficulty_bin0) 
0.59,0.76,0.97,0.73,0.8,0.73,or(and($MarketCap_bin0 !$MempoolSize_bin5 !$TransactionPerDay_bin4) $MinningDifficulty_bin0) 
0.58,0.76,0.97,0.73,0.8,0.73,and(or($MarketCap_bin0 $MinningDifficulty_bin0) !$MempoolCount_bin5 !$TransactionPerDay_bin4) 
0.58,0.76,0.97,0.73,0.8,0.73,and(or($MarketCap_bin0 $MinningDifficulty_bin0) !$MempoolSize_bin5 !$TransactionPerDay_bin4) 
0.58,0.76,0.97,0.73,0.8,0.73,and(or(and($MarketCap_bin0 !$TransactionPerDay_bin4) $MinningDifficulty_bin0) !$MempoolCount_bin5) 
