training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.54,0.73,0.89,1.0,0.47,0.47,and(or(and(!$MarketCap_bin2 $GoldPrice_bin0) $MinningDifficulty_bin1) !$MinningDifficulty_bin6 !$TransactionPerDay_bin4) 
0.54,0.73,0.89,1.0,0.47,0.47,and(or(and(!$MarketCap_bin2 $GoldPrice_bin0 !$MinningDifficulty_bin6) $MinningDifficulty_bin1) !$TransactionPerDay_bin4) 
0.53,0.73,0.9,0.64,0.4,0.41,and(or(and(!$MarketCap_bin2 $GoldPrice_bin0 !$TransactionPerDay_bin4) $MinningDifficulty_bin1) !$MinningDifficulty_bin6 !$TransactionPerDay_bin8) 
0.56,0.74,0.88,1.0,0.47,0.47,and(or(and(!$MarketCap_bin2 $GoldPrice_bin0 !$TransactionPerDay_bin4) $MinningDifficulty_bin1) !$MinningDifficulty_bin6) 
0.55,0.73,0.88,0.64,0.4,0.41,and(or(and(!$MarketCap_bin2 $GoldPrice_bin0) $MinningDifficulty_bin1) !$MinningDifficulty_bin6 !$TransactionPerDay_bin8) 
0.55,0.73,0.88,0.64,0.4,0.41,and(or(and(!$MarketCap_bin2 $GoldPrice_bin0 !$MinningDifficulty_bin6) $MinningDifficulty_bin1) !$TransactionPerDay_bin8) 
0.58,0.74,0.85,1.0,0.47,0.47,or(and(!$MarketCap_bin2 $GoldPrice_bin0 !$MinningDifficulty_bin6) $MinningDifficulty_bin1) 
0.58,0.74,0.85,1.0,0.47,0.47,and(or(and(!$MarketCap_bin2 $GoldPrice_bin0) $MinningDifficulty_bin1) !$MinningDifficulty_bin6) 
0.54,0.74,0.91,0.64,0.4,0.41,and(or(and(or(!$MinningDifficulty_bin6 $TransactionVolume_USD_bin1) !$MarketCap_bin2 $GoldPrice_bin0 !$TransactionPerDay_bin4) $MinningDifficulty_bin1) !$TransactionPerDay_bin8) 
0.55,0.72,0.86,0.64,0.4,0.41,or(and(!$MarketCap_bin2 $GoldPrice_bin0 !$MinningDifficulty_bin6 !$TransactionPerDay_bin8) $MinningDifficulty_bin1) 
