training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.39,0.57,0.81,0.0,0.37,-1.0,or(and(!$MarketCap_bin2 !$HashRate_bin5 !$TransactionVolume_USD_bin0) $MinningDifficulty_bin3) 
0.39,0.57,0.81,0.0,0.37,-1.0,and(or(and(!$HashRate_bin5 !$TransactionVolume_USD_bin0) $MinningDifficulty_bin3) !$MarketCap_bin2) 
0.44,0.61,0.86,0.63,0.5,0.6,or(and(or(and(!$HashRate_bin7 !$TransactionPerDay_bin1 !$TransactionPerDay_bin4 !$TransactionVolume_USD_bin0) $TransactionFee_bin6) !$HashRate_bin5) $MinningDifficulty_bin3) 
0.4,0.58,0.81,0.0,0.3,0.0,or(and(or(!$MarketCap_bin2 $MempoolCount_bin4) !$HashRate_bin5 !$TransactionVolume_USD_bin0) $MinningDifficulty_bin3) 
0.4,0.58,0.81,0.0,0.3,0.0,or(and(or(!$MarketCap_bin2 $MempoolSize_bin4) !$HashRate_bin5 !$TransactionVolume_USD_bin0) $MinningDifficulty_bin3) 
0.4,0.58,0.81,0.0,0.37,-1.0,or(and(or($TransactionFee_bin6 !$TransactionVolume_USD_bin0) !$MarketCap_bin2 !$HashRate_bin5) $MinningDifficulty_bin3) 
0.42,0.6,0.85,0.63,0.5,0.6,and(or(and(!$HashRate_bin7 !$TransactionPerDay_bin1 !$TransactionPerDay_bin4 !$TransactionVolume_USD_bin0) $MinningDifficulty_bin3 $TransactionFee_bin6) !$HashRate_bin5) 
0.39,0.57,0.81,0.0,0.37,-1.0,or(and(!$MarketCap_bin0 !$MarketCap_bin2 !$HashRate_bin5 !$TransactionVolume_USD_bin0) $MinningDifficulty_bin3) 
0.39,0.57,0.81,0.0,0.37,-1.0,or(and($MarketCap_bin1 !$MarketCap_bin2 !$HashRate_bin5 !$TransactionVolume_USD_bin0) $MinningDifficulty_bin3) 
0.39,0.57,0.81,0.0,0.37,-1.0,or(and(!$MarketCap_bin2 !$GoldPrice_bin4 !$HashRate_bin5 !$TransactionVolume_USD_bin0) $MinningDifficulty_bin3) 
