training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.45,0.52,1.0,0.23,0.37,0.71,or($TransactionFee_bin2 $TransactionVolume_USD_bin0) 
0.36,0.44,1.0,0.23,0.33,0.63,or($TransactionFee_bin3 $TransactionVolume_USD_bin1) 
0.86,0.84,0.95,0.91,0.67,0.71,!$TransactionVolume_USD_bin5 
0.86,0.84,0.95,0.91,0.67,0.71,or($TransactionFee_bin1 !$TransactionVolume_USD_bin5) 
0.86,0.84,0.95,0.91,0.67,0.71,or($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin5) 
0.77,0.76,0.94,0.82,0.7,0.78,and(!$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.73,0.72,0.94,0.73,0.57,0.7,and(!$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin5) 
0.68,0.68,0.94,0.77,0.6,0.71,and(!$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin5) 
0.64,0.64,0.93,0.91,0.77,0.8,and(!$TransactionFee_bin1 !$TransactionVolume_USD_bin5) 
0.32,0.4,1.0,0.18,0.3,0.57,or($TransactionFee_bin2 $TransactionVolume_USD_bin2) 
