training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.5,0.7,1.0,0.27,0.37,1.0,and(or(and($TransactionFee_bin1 !$TransactionFee_bin2) $TransactionFee_bin0) !$HashRate_bin4) 
0.57,0.74,1.0,0.23,0.33,1.0,and(or(and($TransactionFee_bin1 !$TransactionFee_bin2) $TransactionFee_bin0) !$MempoolCount_bin6) 
0.57,0.74,1.0,0.23,0.33,1.0,and(or(and($TransactionFee_bin1 !$TransactionFee_bin2) $TransactionFee_bin0) !$MempoolSize_bin6) 
0.5,0.7,1.0,0.23,0.33,1.0,or(and($GTrends_bin0 $TransactionFee_bin0) and($TransactionFee_bin1 !$TransactionFee_bin2)) 
0.5,0.7,1.0,0.23,0.33,1.0,or(and(!$GTrends_bin1 $TransactionFee_bin0) and($TransactionFee_bin1 !$TransactionFee_bin2)) 
0.5,0.7,1.0,0.27,0.37,1.0,or(and(!$HashRate_bin4 $TransactionFee_bin0) and($TransactionFee_bin1 !$TransactionFee_bin2)) 
0.57,0.74,1.0,0.27,0.37,1.0,or(and(!$MempoolCount_bin6 $TransactionFee_bin0) and($TransactionFee_bin1 !$TransactionFee_bin2)) 
0.57,0.74,1.0,0.27,0.37,1.0,or(and(!$MempoolSize_bin6 $TransactionFee_bin0) and($TransactionFee_bin1 !$TransactionFee_bin2)) 
0.5,0.7,1.0,0.27,0.37,1.0,or(and(!$MinningDifficulty_bin0 $TransactionFee_bin0) and($TransactionFee_bin1 !$TransactionFee_bin2)) 
0.5,0.7,1.0,0.15,0.27,1.0,or(and($MinningDifficulty_bin2 $TransactionFee_bin0) and($TransactionFee_bin1 !$TransactionFee_bin2)) 
