training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.86,0.89,0.75,0.05,0.27,0.33,and(or(and($GTrends_bin4 $HashRate_bin2) $BlockSize_bin9 $TransactionVolume_USD_bin4) or(!$HashRate_bin3 $TransactionPerDay_bin7)) 
0.86,0.89,0.75,0.1,0.3,0.5,and(or(and($GTrends_bin4 $HashRate_bin2) $BlockSize_bin9 $TransactionVolume_USD_bin4) or(!$MempoolSize_bin7 !$TransactionPerDay_bin5)) 
0.86,0.89,0.75,0.1,0.3,0.5,and(or(and($GTrends_bin4 $HashRate_bin2) $BlockSize_bin9 $TransactionVolume_USD_bin4) or(!$MempoolSize_bin7 $TransactionPerDay_bin8)) 
0.86,0.89,0.75,0.1,0.3,0.5,or(and(or(and($GTrends_bin4 $HashRate_bin2) $TransactionVolume_USD_bin4) or(!$HashRate_bin3 $TransactionPerDay_bin7)) $BlockSize_bin9) 
0.86,0.89,0.75,0.05,0.27,0.33,and(or(and(!$BlockSize_bin6 $GTrends_bin4 $HashRate_bin2) $BlockSize_bin9 $TransactionVolume_USD_bin4) or(!$HashRate_bin3 $TransactionPerDay_bin7)) 
0.86,0.89,0.75,0.05,0.27,0.33,and(or(and(!$GoldPrice_bin1 $GTrends_bin4 $HashRate_bin2) $BlockSize_bin9 $TransactionVolume_USD_bin4) or(!$HashRate_bin3 $TransactionPerDay_bin7)) 
0.86,0.89,0.75,0.05,0.27,0.33,and(or(and(!$GoldPrice_bin6 $GTrends_bin4 $HashRate_bin2) $BlockSize_bin9 $TransactionVolume_USD_bin4) or(!$HashRate_bin3 $TransactionPerDay_bin7)) 
0.86,0.89,0.75,0.05,0.27,0.33,and(or(and(!$GTrends_bin2 $GTrends_bin4 $HashRate_bin2) $BlockSize_bin9 $TransactionVolume_USD_bin4) or(!$HashRate_bin3 $TransactionPerDay_bin7)) 
0.86,0.89,0.75,0.05,0.27,0.33,and(or(and($GTrends_bin4 !$HashRate_bin0 $HashRate_bin2) $BlockSize_bin9 $TransactionVolume_USD_bin4) or(!$HashRate_bin3 $TransactionPerDay_bin7)) 
0.86,0.89,0.75,0.1,0.3,0.5,and(or(and($GTrends_bin4 !$HashRate_bin0 $HashRate_bin2) $BlockSize_bin9 $TransactionVolume_USD_bin4) or(!$MempoolSize_bin7 $TransactionPerDay_bin8)) 
