training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.39,0.55,0.85,0.0,0.67,-1.0,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin4) !$GoldPrice_bin6) 
0.39,0.55,0.85,0.0,0.6,0.0,or(and(!$GoldPrice_bin6 $TransactionFee_bin0) $TransactionVolume_USD_bin4) 
0.39,0.54,0.82,0.0,0.57,0.0,or($TransactionFee_bin0 $TransactionVolume_USD_bin4) 
0.38,0.55,0.87,0.0,0.57,0.0,and(or($MarketCap_bin2 !$MempoolCount_bin5) or($TransactionFee_bin0 $TransactionVolume_USD_bin4)) 
0.38,0.55,0.87,0.0,0.57,0.0,and(or($MarketCap_bin2 !$MempoolSize_bin5) or($TransactionFee_bin0 $TransactionVolume_USD_bin4)) 
0.39,0.55,0.85,0.0,0.6,0.0,or(and(!$MarketCap_bin2 !$GoldPrice_bin6 $TransactionFee_bin0) $TransactionVolume_USD_bin4) 
0.39,0.55,0.85,0.0,0.6,0.0,or(and(!$GoldPrice_bin6 !$MempoolSize_bin5 $TransactionFee_bin0) $TransactionVolume_USD_bin4) 
0.39,0.55,0.85,0.0,0.6,0.0,or(and(!$GoldPrice_bin6 $TransactionFee_bin0 !$TransactionFee_bin1) $TransactionVolume_USD_bin4) 
0.39,0.55,0.85,0.0,0.67,-1.0,and(or(and($TransactionFee_bin0 !$TransactionFee_bin1) $TransactionVolume_USD_bin4) !$GoldPrice_bin6) 
0.39,0.55,0.85,0.0,0.57,0.0,and(or($MarketCap_bin2 !$GoldPrice_bin6) or($TransactionFee_bin0 $TransactionVolume_USD_bin4)) 
