training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.52,0.7,0.76,1.0,0.47,0.47,and(or(and($MarketCap_bin1 $TransactionVolume_USD_bin4) and(!$HashRate_bin1 $MinningDifficulty_bin0) $MarketCap_bin0) !$MinningDifficulty_bin4 !$TransactionPerDay_bin7) 
0.52,0.7,0.76,1.0,0.47,0.47,and(or(and(or($MarketCap_bin0 $MinningDifficulty_bin0) !$HashRate_bin1) and($MarketCap_bin1 $TransactionVolume_USD_bin4)) !$MinningDifficulty_bin4 !$TransactionPerDay_bin7) 
0.47,0.66,0.7,0.79,0.47,0.46,and(or(and($MarketCap_bin0 !$MempoolSize_bin1) $MempoolSize_bin9 $MinningDifficulty_bin0) !$HashRate_bin1) 
0.56,0.71,0.76,1.0,0.47,0.47,and(or(and(or($MarketCap_bin0 $MempoolSize_bin9 $MinningDifficulty_bin0) !$HashRate_bin1) and($MarketCap_bin1 $TransactionVolume_USD_bin4)) !$MinningDifficulty_bin4 !$TransactionPerDay_bin7) 
0.51,0.71,0.79,0.5,0.4,0.39,and(or(and(or($MarketCap_bin0 $MempoolSize_bin9 $MinningDifficulty_bin0) !$HashRate_bin1) and($MarketCap_bin1 $TransactionVolume_USD_bin4)) !$MinningDifficulty_bin4 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) 
0.51,0.71,0.79,0.5,0.4,0.39,and(or(and(or($MempoolSize_bin9 $MinningDifficulty_bin0) !$HashRate_bin1) and($MarketCap_bin1 $TransactionVolume_USD_bin4) $MarketCap_bin0) !$MinningDifficulty_bin4 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) 
0.52,0.69,0.74,1.0,0.47,0.47,and(or(and(or($MarketCap_bin0 $MinningDifficulty_bin0) !$HashRate_bin1 !$MinningDifficulty_bin4) and($MarketCap_bin1 $TransactionVolume_USD_bin4)) !$TransactionPerDay_bin7) 
0.53,0.72,0.8,0.5,0.4,0.39,and(or(and(or($MarketCap_bin0 $MempoolSize_bin9 $MinningDifficulty_bin0) !$HashRate_bin1) and($MarketCap_bin1 $TransactionVolume_USD_bin4)) or($MempoolCount_bin6 !$TransactionPerDay_bin7) !$MinningDifficulty_bin4 !$TransactionVolume_USD_bin1) 
0.53,0.72,0.8,0.5,0.4,0.39,and(or(and(or($MarketCap_bin0 $MempoolSize_bin9 $MinningDifficulty_bin0) !$HashRate_bin1) and($MarketCap_bin1 $TransactionVolume_USD_bin4)) or($MempoolSize_bin6 !$TransactionPerDay_bin7) !$MinningDifficulty_bin4 !$TransactionVolume_USD_bin1) 
0.49,0.69,0.75,0.5,0.4,0.39,and(or(and($MarketCap_bin1 !$MinningDifficulty_bin4 $TransactionVolume_USD_bin4) and(!$HashRate_bin1 $MinningDifficulty_bin0) $MarketCap_bin0) !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin1) 
