training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.35,0.46,1.0,0.67,0.47,0.55,or($TransactionPerDay_bin5 $TransactionFee_bin1) 
0.35,0.46,1.0,0.61,0.4,0.5,or($TransactionPerDay_bin6 !$TransactionFee_bin0) 
0.8,0.71,0.84,0.72,0.5,0.57,and(!$TransactionPerDay_bin4 !$TransactionPerDay_bin7) 
0.3,0.42,1.0,0.72,0.43,0.52,or($TransactionFee_bin1 $TransactionVolume_USD_bin1) 
0.75,0.63,0.79,0.39,0.57,0.78,$TransactionFee_bin0 
0.75,0.63,0.79,0.39,0.57,0.78,!$TransactionFee_bin1 
0.75,0.63,0.79,0.33,0.53,0.75,and(!$HashRate_bin6 !$TransactionFee_bin1) 
0.75,0.63,0.79,0.39,0.57,0.78,and($TransactionFee_bin0 !$TransactionFee_bin1) 
0.75,0.63,0.79,1.0,0.6,0.6,or($TransactionFee_bin0 $TransactionVolume_USD_bin1) 
0.7,0.58,0.78,0.28,0.57,1.0,and(!$TransactionFee_bin1 !$TransactionVolume_USD_bin1) 
