training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program,experiment_dir
0.57,0.78,1.0,0.3,0.5,0.86,and(or(and(or(and(!$BlockSize_bin1 !$MempoolCount_bin1) $GTrends_bin2) or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$TransactionFee_bin6) $TransactionVolume_USD_bin4) !$GTrends_bin4 !$MempoolSize_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.57,0.78,1.0,0.3,0.5,0.86,and(or(and(or(and(!$BlockSize_bin1 !$MempoolSize_bin1) $GTrends_bin2) or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$TransactionFee_bin6) $TransactionVolume_USD_bin4) !$GTrends_bin4 !$MempoolSize_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.57,0.78,1.0,0.3,0.43,0.67,and(or(and(or(and(!$BlockSize_bin1 !$MempoolCount_bin1) $GTrends_bin2) or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$TransactionFee_bin6) $TransactionVolume_USD_bin4) !$MempoolCount_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.57,0.78,1.0,0.3,0.43,0.67,and(or(and(or(and(!$BlockSize_bin1 !$MempoolCount_bin1) $GTrends_bin2) or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$TransactionFee_bin6) $TransactionVolume_USD_bin4) !$MempoolSize_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.57,0.78,1.0,0.3,0.43,0.67,and(or(and(or(and(!$BlockSize_bin1 !$MempoolSize_bin1) $GTrends_bin2) or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$TransactionFee_bin6) $TransactionVolume_USD_bin4) !$MempoolCount_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.57,0.78,1.0,0.3,0.43,0.67,and(or(and(or(and(!$BlockSize_bin1 !$MempoolSize_bin1) $GTrends_bin2) or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$TransactionFee_bin6) $TransactionVolume_USD_bin4) !$MempoolSize_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.57,0.78,1.0,0.3,0.43,0.67,and(or(and(or(and(!$BlockSize_bin1 !$MempoolCount_bin1) $GTrends_bin2) or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$TransactionFee_bin6) $TransactionVolume_USD_bin4) !$MempoolCount_bin5 !$MempoolSize_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.57,0.78,1.0,0.3,0.43,0.67,and(or(and(or(and(!$BlockSize_bin1 !$MempoolCount_bin1 !$MempoolSize_bin1) $GTrends_bin2) or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$TransactionFee_bin6) $TransactionVolume_USD_bin4) !$MempoolCount_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.57,0.78,1.0,0.3,0.43,0.67,and(or(and(or(and(!$BlockSize_bin1 !$MempoolCount_bin1 !$MempoolSize_bin1) $GTrends_bin2) or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$TransactionFee_bin6) $TransactionVolume_USD_bin4) !$MempoolSize_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.57,0.78,1.0,0.3,0.43,0.67,and(or(and(or(and(!$BlockSize_bin1 !$MempoolSize_bin1) $GTrends_bin2) or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$TransactionFee_bin6) $TransactionVolume_USD_bin4) !$MempoolCount_bin5 !$MempoolSize_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.57,0.78,1.0,0.0,0.27,0.0,or(and($MarketCap_bin0 !$BlockSize_bin6 !$TransactionFee_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3) $TransactionPerDay_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.57,0.78,1.0,0.0,0.27,0.0,or(and($MarketCap_bin0 !$MempoolCount_bin5 !$TransactionFee_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3) $TransactionPerDay_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.57,0.78,1.0,0.0,0.27,0.0,or(and($MarketCap_bin0 !$MempoolSize_bin5 !$TransactionFee_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3) $TransactionPerDay_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.57,0.78,1.0,0.0,0.27,0.0,and(or(and($MarketCap_bin0 !$TransactionFee_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3) $TransactionPerDay_bin6) !$MempoolCount_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.57,0.78,1.0,0.0,0.27,0.0,and(or(and($MarketCap_bin0 !$TransactionFee_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3) $TransactionPerDay_bin6) !$MempoolSize_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.57,0.78,1.0,0.0,0.3,0.0,and(or(and($MarketCap_bin0 !$TransactionFee_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3) $TransactionPerDay_bin6) !$GoldPrice_bin0 !$MempoolCount_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.57,0.78,1.0,0.0,0.27,0.0,or(and(or($MarketCap_bin1 !$BlockSize_bin6) $MarketCap_bin0 !$TransactionFee_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3) $TransactionPerDay_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.57,0.78,1.0,0.0,0.27,0.0,or(and(or(!$MempoolCount_bin5 !$MinningDifficulty_bin0) $MarketCap_bin0 !$TransactionFee_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3) $TransactionPerDay_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.57,0.78,1.0,0.0,0.27,0.0,and(or(and($MarketCap_bin0 !$TransactionFee_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3) $TransactionPerDay_bin6) or(!$BlockSize_bin6 !$HashRate_bin0)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.57,0.78,1.0,0.0,0.27,0.0,and(or(and($MarketCap_bin0 !$TransactionFee_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3) $TransactionPerDay_bin6) or(!$MempoolCount_bin5 $TransactionPerDay_bin0)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.57,0.78,1.0,0.7,0.6,0.7,and(or(and(or($BlockSize_bin5 $TransactionPerDay_bin6 !$TransactionFee_bin0) or(!$HashRate_bin7 !$TransactionPerDay_bin8) or(!$TransactionPerDay_bin7 $TransactionVolume_USD_bin1) !$GoldPrice_bin0) $HashRate_bin6) or(!$BlockSize_bin3 $GoldPrice_bin0 !$TransactionPerDay_bin5)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.57,0.78,1.0,0.7,0.6,0.7,and(or(and(or(!$HashRate_bin7 !$TransactionPerDay_bin8) or($TransactionPerDay_bin6 !$TransactionFee_bin0) or(!$TransactionPerDay_bin7 $TransactionVolume_USD_bin1) !$GoldPrice_bin0) $HashRate_bin4 $HashRate_bin6) or(!$BlockSize_bin3 $GoldPrice_bin0 !$TransactionPerDay_bin5)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.64,0.81,1.0,0.65,0.57,0.68,and(or(and(or($BlockSize_bin4 $TransactionPerDay_bin6 !$TransactionFee_bin0) or(!$HashRate_bin7 !$TransactionPerDay_bin8) or(!$TransactionPerDay_bin7 $TransactionVolume_USD_bin1) !$GoldPrice_bin0) $HashRate_bin6) or(!$BlockSize_bin3 $GoldPrice_bin0 !$TransactionPerDay_bin5)) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_5/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
