training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.42,0.58,1.0,0.45,0.47,0.71,and(!$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) 
0.42,0.58,1.0,0.32,0.37,0.64,and(!$TransactionFee_bin6 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) 
0.47,0.62,1.0,0.5,0.5,0.73,and(or($TransactionPerDay_bin9 !$TransactionVolume_USD_bin3) !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.42,0.58,1.0,0.5,0.5,0.73,and(or($TransactionFee_bin5 !$TransactionVolume_USD_bin3) !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.68,0.73,0.93,0.64,0.53,0.7,and(!$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.68,0.73,0.93,0.5,0.43,0.65,and(!$TransactionFee_bin5 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.68,0.73,0.93,0.41,0.37,0.6,and(!$TransactionFee_bin6 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.68,0.73,0.93,0.77,0.6,0.71,or(and(!$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) $TransactionFee_bin5) 
0.68,0.73,0.93,0.64,0.53,0.7,or(and(!$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) $TransactionVolume_USD_bin1) 
0.68,0.73,0.93,0.64,0.53,0.7,or(and(!$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) $TransactionVolume_USD_bin2) 
