training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.57,0.64,1.0,1.0,0.67,0.67,and(or(!$TransactionVolume_USD_bin0 $TransactionVolume_USD_bin6) !$BlockSize_bin0) 
0.43,0.52,1.0,1.0,0.7,0.69,and(or(!$TransactionVolume_USD_bin0 $TransactionVolume_USD_bin6) !$GoldPrice_bin3) 
0.62,0.68,1.0,1.0,0.67,0.67,and(or(!$TransactionVolume_USD_bin0 $TransactionVolume_USD_bin6) !$HashRate_bin3) 
0.67,0.72,1.0,1.0,0.7,0.69,and(or(!$TransactionVolume_USD_bin0 $TransactionVolume_USD_bin6) !$MempoolCount_bin0) 
0.67,0.72,1.0,1.0,0.7,0.69,and(or(!$TransactionVolume_USD_bin0 $TransactionVolume_USD_bin6) !$MempoolSize_bin0) 
0.38,0.48,1.0,0.0,0.33,-1.0,and(or(!$TransactionVolume_USD_bin0 $TransactionVolume_USD_bin6) $MinningDifficulty_bin2) 
0.67,0.72,1.0,1.0,0.67,0.67,and(or(!$TransactionVolume_USD_bin0 $TransactionVolume_USD_bin6) !$MinningDifficulty_bin4) 
0.57,0.64,1.0,0.9,0.6,0.64,and(or(!$TransactionVolume_USD_bin0 $TransactionVolume_USD_bin6) !$TransactionPerDay_bin4) 
0.38,0.48,1.0,1.0,0.67,0.67,and(or(!$TransactionVolume_USD_bin0 $TransactionVolume_USD_bin6) !$TransactionVolume_USD_bin1) 
0.57,0.64,1.0,1.0,0.67,0.67,or(and(!$BlockSize_bin0 !$TransactionVolume_USD_bin0) $TransactionVolume_USD_bin6) 
