training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.75,0.85,0.9,0.5,0.47,0.31,and(or($TransactionPerDay_bin5 $TransactionFee_bin0 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4) !$TransactionFee_bin2) 
0.75,0.85,0.9,0.5,0.43,0.29,or(and(or($TransactionPerDay_bin5 $TransactionFee_bin0 $TransactionVolume_USD_bin4) !$TransactionFee_bin2) $TransactionVolume_USD_bin1) 
0.58,0.78,0.88,0.4,0.5,0.31,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin4) !$TransactionFee_bin2) 
0.58,0.78,0.88,0.4,0.47,0.29,or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin4) !$TransactionFee_bin2) $TransactionVolume_USD_bin1) 
0.75,0.85,0.9,0.5,0.43,0.29,or(and(or($TransactionPerDay_bin5 $TransactionFee_bin0 $TransactionVolume_USD_bin4) !$TransactionFee_bin2 !$TransactionVolume_USD_bin3) $TransactionVolume_USD_bin1) 
0.75,0.85,0.9,0.4,0.37,0.24,and(or(and(or($GTrends_bin4 $TransactionFee_bin0 $TransactionVolume_USD_bin4) !$TransactionVolume_USD_bin5) $TransactionVolume_USD_bin1) !$TransactionFee_bin2) 
0.75,0.85,0.9,0.5,0.47,0.31,and(or(and(or($TransactionPerDay_bin5 $TransactionFee_bin0 $TransactionVolume_USD_bin4) !$MempoolCount_bin8) $TransactionVolume_USD_bin1) !$TransactionFee_bin2) 
0.75,0.85,0.9,0.4,0.47,0.29,and(or(and(or($TransactionPerDay_bin5 $TransactionFee_bin0 $TransactionVolume_USD_bin4) !$TransactionVolume_USD_bin5) $TransactionVolume_USD_bin1) !$TransactionFee_bin2) 
0.75,0.85,0.9,0.5,0.47,0.31,and(or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin4) !$MempoolCount_bin8) $TransactionPerDay_bin5 $TransactionVolume_USD_bin1) !$TransactionFee_bin2) 
0.75,0.85,0.9,0.5,0.43,0.29,or(and(or(and(!$HashRate_bin2 $TransactionFee_bin0) $TransactionPerDay_bin5 $TransactionVolume_USD_bin4) !$TransactionFee_bin2) $TransactionVolume_USD_bin1) 
