training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.42,0.5,1.0,0.04,0.23,1.0,$TransactionVolume_USD_bin0 
0.42,0.5,1.0,0.04,0.23,1.0,and(!$TransactionPerDay_bin9 $TransactionVolume_USD_bin0) 
0.37,0.45,1.0,0.04,0.23,1.0,and(!$TransactionFee_bin2 $TransactionVolume_USD_bin0) 
0.63,0.68,1.0,0.88,0.73,0.81,and(!$TransactionFee_bin2 !$TransactionVolume_USD_bin1) 
0.42,0.5,1.0,0.04,0.23,1.0,and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.42,0.5,1.0,0.04,0.23,1.0,and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin6) 
0.63,0.68,1.0,0.04,0.23,1.0,or($TransactionFee_bin1 $TransactionVolume_USD_bin0) 
0.68,0.68,0.93,1.0,0.8,0.8,!$TransactionVolume_USD_bin1 
0.84,0.82,0.94,0.67,0.6,0.8,and(!$TransactionFee_bin2 !$TransactionFee_bin5) 
0.84,0.82,0.94,0.63,0.57,0.79,and(!$TransactionFee_bin2 !$TransactionVolume_USD_bin4) 
