training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.67,0.82,1.0,0.32,0.43,0.78,or(and(or($TransactionPerDay_bin2 !$TransactionVolume_USD_bin0) !$HashRate_bin6 !$TransactionPerDay_bin5 !$TransactionPerDay_bin8 !$TransactionFee_bin3) and($TransactionPerDay_bin3 !$TransactionFee_bin4)) 
0.6,0.79,1.0,0.45,0.53,0.83,or(and(or($TransactionPerDay_bin2 !$TransactionVolume_USD_bin0) !$MempoolCount_bin0 !$TransactionPerDay_bin5 !$TransactionPerDay_bin8 !$TransactionFee_bin3) and($TransactionPerDay_bin3 !$TransactionFee_bin4)) 
0.6,0.79,1.0,0.45,0.53,0.83,or(and(or($TransactionPerDay_bin2 !$TransactionVolume_USD_bin0) !$MempoolSize_bin0 !$TransactionPerDay_bin5 !$TransactionPerDay_bin8 !$TransactionFee_bin3) and($TransactionPerDay_bin3 !$TransactionFee_bin4)) 
0.67,0.82,1.0,0.45,0.53,0.83,or(and(or($TransactionPerDay_bin2 !$TransactionVolume_USD_bin0) !$TransactionPerDay_bin1 !$TransactionPerDay_bin5 !$TransactionPerDay_bin8 !$TransactionFee_bin3) and($TransactionPerDay_bin3 !$TransactionFee_bin4)) 
0.67,0.82,1.0,0.27,0.4,0.75,and(or(and(or($TransactionPerDay_bin2 !$TransactionVolume_USD_bin0) !$TransactionPerDay_bin5 !$TransactionPerDay_bin8 !$TransactionFee_bin3) and($TransactionPerDay_bin3 !$TransactionFee_bin4)) !$HashRate_bin6) 
0.6,0.79,1.0,0.45,0.53,0.83,and(or(and(or($TransactionPerDay_bin2 !$TransactionVolume_USD_bin0) !$TransactionPerDay_bin5 !$TransactionPerDay_bin8 !$TransactionFee_bin3) and($TransactionPerDay_bin3 !$TransactionFee_bin4)) !$MempoolCount_bin0) 
0.6,0.79,1.0,0.45,0.53,0.83,and(or(and(or($TransactionPerDay_bin2 !$TransactionVolume_USD_bin0) !$TransactionPerDay_bin5 !$TransactionPerDay_bin8 !$TransactionFee_bin3) and($TransactionPerDay_bin3 !$TransactionFee_bin4)) !$MempoolSize_bin0) 
0.67,0.82,1.0,0.45,0.53,0.83,and(or(and(or($TransactionPerDay_bin2 !$TransactionVolume_USD_bin0) !$TransactionPerDay_bin5 !$TransactionPerDay_bin8 !$TransactionFee_bin3) and($TransactionPerDay_bin3 !$TransactionFee_bin4)) !$TransactionPerDay_bin1) 
0.6,0.79,1.0,0.27,0.4,0.75,or(and(or($TransactionPerDay_bin2 !$TransactionVolume_USD_bin0) !$HashRate_bin6 !$TransactionPerDay_bin5 !$TransactionPerDay_bin8 !$TransactionFee_bin2 !$TransactionFee_bin3) and($TransactionPerDay_bin3 !$TransactionFee_bin4)) 
0.6,0.79,1.0,0.45,0.53,0.83,and(or(and(or($TransactionPerDay_bin2 !$TransactionVolume_USD_bin0) !$TransactionPerDay_bin5 !$TransactionPerDay_bin8 !$TransactionFee_bin3) and($TransactionPerDay_bin3 !$TransactionFee_bin4)) !$MempoolCount_bin0 !$TransactionPerDay_bin1) 
