training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.46,0.66,0.87,0.2,0.63,0.4,and(or($GTrends_bin6 $TransactionFee_bin3 $TransactionVolume_USD_bin4) !$MempoolCount_bin2 !$MempoolCount_bin5 !$MinningDifficulty_bin3) 
0.46,0.66,0.87,0.5,0.7,0.56,and(or($MinningDifficulty_bin0 $TransactionFee_bin0 $TransactionVolume_USD_bin4) !$MempoolCount_bin2 !$MinningDifficulty_bin3 !$MinningDifficulty_bin6) 
0.46,0.66,0.87,0.5,0.7,0.56,and(or($MinningDifficulty_bin0 $TransactionFee_bin0 $TransactionVolume_USD_bin4) !$MempoolSize_bin2 !$MinningDifficulty_bin3 !$MinningDifficulty_bin6) 
0.51,0.69,0.88,0.5,0.7,0.56,and(or($MinningDifficulty_bin0 $MinningDifficulty_bin7 $TransactionFee_bin0 $TransactionVolume_USD_bin4) !$MempoolCount_bin2 !$MinningDifficulty_bin3 !$MinningDifficulty_bin6) 
0.49,0.68,0.87,0.6,0.7,0.55,and(or($BlockSize_bin1 $MinningDifficulty_bin0 $TransactionFee_bin0 $TransactionVolume_USD_bin4) !$MempoolCount_bin2 !$MinningDifficulty_bin3 !$MinningDifficulty_bin6) 
0.49,0.68,0.87,0.6,0.6,0.43,and(or($BlockSize_bin2 $MinningDifficulty_bin0 $TransactionFee_bin0 $TransactionVolume_USD_bin4) !$MempoolCount_bin2 !$MinningDifficulty_bin3 !$MinningDifficulty_bin6) 
0.48,0.67,0.87,0.2,0.67,0.5,and(or($BlockSize_bin9 !$MempoolSize_bin5) or($MinningDifficulty_bin7 $TransactionFee_bin3 $TransactionVolume_USD_bin4) !$MempoolCount_bin2 !$MinningDifficulty_bin3) 
0.48,0.67,0.87,0.5,0.7,0.56,and(or($HashRate_bin7 !$MempoolCount_bin2) or($MinningDifficulty_bin0 $TransactionFee_bin0 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin3 !$MinningDifficulty_bin6) 
0.46,0.66,0.85,0.4,0.7,0.57,and(or($MinningDifficulty_bin0 $TransactionFee_bin0 $TransactionVolume_USD_bin5) !$MempoolCount_bin2 !$MinningDifficulty_bin3 !$MinningDifficulty_bin6) 
0.47,0.67,0.87,0.5,0.7,0.56,and(or($MarketCap_bin0 !$MinningDifficulty_bin3) or($MinningDifficulty_bin0 $TransactionFee_bin0 $TransactionVolume_USD_bin4) !$MempoolCount_bin2 !$MinningDifficulty_bin6) 
