training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.45,0.64,0.82,0.29,0.43,0.75,and(or($GoldPrice_bin1 $TransactionVolume_USD_bin3 $TransactionVolume_USD_bin4) !$BlockSize_bin6 !$TransactionPerDay_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.47,0.65,0.82,0.1,0.33,0.67,and(or(and($MarketCap_bin0 !$TransactionVolume_USD_bin0) $GoldPrice_bin1 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin1 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.49,0.64,0.78,0.33,0.47,0.78,and(or($GoldPrice_bin1 $TransactionVolume_USD_bin3 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.52,0.66,0.8,0.1,0.33,0.67,and(or(and($MarketCap_bin0 !$TransactionVolume_USD_bin0) $GoldPrice_bin1 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.46,0.62,0.75,0.0,0.3,-1.0,and(!$MarketCap_bin2 !$TransactionPerDay_bin1 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.45,0.63,0.79,0.1,0.33,0.67,and(or(and(or($MarketCap_bin0 $GoldPrice_bin1) !$TransactionVolume_USD_bin0) $TransactionVolume_USD_bin4) !$TransactionPerDay_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.43,0.63,0.81,0.1,0.33,0.67,and(or(and(or($MarketCap_bin0 $GoldPrice_bin1) !$TransactionVolume_USD_bin0) $TransactionVolume_USD_bin4) !$TransactionPerDay_bin1 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.46,0.62,0.77,0.71,0.57,0.68,and(!$HashRate_bin3 !$TransactionPerDay_bin1 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.47,0.65,0.82,0.1,0.33,0.67,and(or(and(or($MarketCap_bin0 $GoldPrice_bin1) !$TransactionVolume_USD_bin0) $GoldPrice_bin1 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin1 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.42,0.61,0.78,0.19,0.43,1.0,and(or(and($MarketCap_bin0 !$TransactionVolume_USD_bin0) $BlockSize_bin7 $TransactionVolume_USD_bin4) !$TransactionPerDay_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
