training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.52,0.71,0.91,0.7,0.67,0.5,and(or(and($MarketCap_bin0 !$GTrends_bin5) $MinningDifficulty_bin0) !$TransactionPerDay_bin5) 
0.57,0.72,0.87,0.7,0.67,0.5,or(and($MarketCap_bin0 !$GTrends_bin5) $MinningDifficulty_bin0) 
0.52,0.71,0.91,0.7,0.67,0.5,and(or(and($MarketCap_bin0 !$GTrends_bin5 !$MinningDifficulty_bin1) $MinningDifficulty_bin0) !$TransactionPerDay_bin5) 
0.52,0.71,0.91,0.7,0.67,0.5,and(or(and($MarketCap_bin0 !$GTrends_bin5) and(!$HashRate_bin4 $MinningDifficulty_bin0)) !$TransactionPerDay_bin5) 
0.55,0.71,0.87,0.6,0.63,0.46,and(or($MarketCap_bin0 $MinningDifficulty_bin0) !$GoldPrice_bin1) 
0.55,0.71,0.87,0.7,0.67,0.5,and(or($MarketCap_bin0 $MinningDifficulty_bin0) !$MinningDifficulty_bin7) 
0.55,0.71,0.87,0.6,0.63,0.46,or(and($MarketCap_bin0 !$GoldPrice_bin1) $MinningDifficulty_bin0) 
0.55,0.71,0.87,0.7,0.67,0.5,or(and($MarketCap_bin0 !$MinningDifficulty_bin7) $MinningDifficulty_bin0) 
0.48,0.67,0.87,0.7,0.67,0.5,and(or($MarketCap_bin0 $MinningDifficulty_bin0) !$GTrends_bin5) 
0.64,0.74,0.85,0.7,0.67,0.5,or($MarketCap_bin0 $MinningDifficulty_bin0) 
