training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.58,0.79,1.0,0.47,0.6,0.64,and(or(and(!$HashRate_bin8 !$TransactionPerDay_bin5 $TransactionFee_bin0 !$TransactionFee_bin1) $MinningDifficulty_bin9) !$MempoolCount_bin4) 
0.58,0.79,1.0,0.47,0.6,0.64,and(or(and(!$HashRate_bin8 !$TransactionPerDay_bin5 !$TransactionFee_bin1) $MinningDifficulty_bin9) !$MempoolCount_bin4 $TransactionFee_bin0) 
0.58,0.75,0.88,0.53,0.6,0.62,and(or(!$MempoolCount_bin4 !$MempoolSize_bin7) !$HashRate_bin8 !$TransactionPerDay_bin5 $TransactionFee_bin0 !$TransactionFee_bin1) 
0.58,0.75,0.88,0.47,0.6,0.64,and(or(and(!$HashRate_bin8 !$TransactionPerDay_bin5 $TransactionFee_bin0 !$TransactionFee_bin1) $MinningDifficulty_bin9) !$MempoolSize_bin7) 
0.58,0.75,0.88,0.53,0.6,0.62,and(or(and(!$HashRate_bin8 !$TransactionPerDay_bin5 $TransactionFee_bin0) $MinningDifficulty_bin9) or(!$MempoolCount_bin4 !$MempoolSize_bin7)) 
0.58,0.75,0.88,0.53,0.6,0.62,and(or(and(!$HashRate_bin8 !$TransactionPerDay_bin5 !$TransactionFee_bin1) $MinningDifficulty_bin9) or(!$MempoolCount_bin4 !$MempoolSize_bin7)) 
0.83,0.88,0.91,0.53,0.57,0.57,and(or(and(!$HashRate_bin8 !$TransactionPerDay_bin5 $TransactionFee_bin0 !$TransactionFee_bin1) $HashRate_bin0 $MinningDifficulty_bin9) or(!$MempoolCount_bin4 !$MempoolSize_bin7)) 
0.83,0.88,0.91,0.53,0.57,0.57,or(and(or(and(!$HashRate_bin8 !$TransactionPerDay_bin5 $TransactionFee_bin0 !$TransactionFee_bin1) $MinningDifficulty_bin9) or(!$MempoolCount_bin4 !$MempoolSize_bin7)) $HashRate_bin0) 
0.75,0.83,0.9,0.93,0.73,0.67,and(or(and(!$HashRate_bin8 !$TransactionPerDay_bin5 $TransactionFee_bin0 !$TransactionFee_bin1) $MarketCap_bin0 $MinningDifficulty_bin9) or(!$MempoolCount_bin4 !$MempoolSize_bin7)) 
0.75,0.83,0.9,0.6,0.6,0.6,and(or(and(!$HashRate_bin8 !$TransactionPerDay_bin5 $TransactionFee_bin0 !$TransactionFee_bin1) $HashRate_bin6 $MinningDifficulty_bin9) or(!$MempoolCount_bin4 !$MempoolSize_bin7)) 
