training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.48,0.68,0.81,0.06,0.3,0.14,and(or(and($HashRate_bin6 !$TransactionPerDay_bin5) $GoldPrice_bin1 !$TransactionFee_bin0) !$MarketCap_bin2 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) 
0.49,0.67,0.78,0.06,0.3,0.14,and(or($GoldPrice_bin1 !$TransactionFee_bin0) !$GoldPrice_bin5 !$MinningDifficulty_bin4 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) 
0.42,0.61,0.7,0.0,0.27,0.0,or($GoldPrice_bin1 $TransactionVolume_USD_bin6) 
0.47,0.66,0.77,0.0,0.3,0.0,and(or($GoldPrice_bin1 !$TransactionFee_bin0) !$GoldPrice_bin5 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) 
0.47,0.64,0.73,0.0,0.27,0.0,or(and(or($GoldPrice_bin1 $TransactionVolume_USD_bin5) !$MarketCap_bin2) $TransactionVolume_USD_bin6) 
0.42,0.62,0.71,0.0,0.27,0.0,and(or($GoldPrice_bin1 $TransactionVolume_USD_bin6) !$TransactionVolume_USD_bin5) 
0.42,0.62,0.71,0.0,0.27,0.0,or(and(!$MarketCap_bin2 $GoldPrice_bin1) $TransactionVolume_USD_bin6) 
0.42,0.62,0.71,0.0,0.27,0.0,or(and($GoldPrice_bin1 !$TransactionVolume_USD_bin5) $TransactionVolume_USD_bin6) 
0.45,0.65,0.77,0.0,0.3,0.0,and(or($GoldPrice_bin1 !$TransactionFee_bin0) !$GoldPrice_bin2 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) 
0.47,0.66,0.79,0.06,0.33,0.17,and(or($GoldPrice_bin1 $HashRate_bin6 !$TransactionFee_bin0) !$MarketCap_bin2 !$BlockSize_bin4 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) 
