training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.73,0.87,1.0,0.5,0.7,0.33,and(or(and($TransactionPerDay_bin1 $TransactionPerDay_bin2) and(!$TransactionPerDay_bin2 $TransactionVolume_USD_bin0) $MempoolCount_bin1 $TransactionPerDay_bin5) !$GTrends_bin1) 
0.64,0.83,1.0,0.67,0.73,0.4,and(or(and($TransactionPerDay_bin1 $TransactionPerDay_bin2) and(!$TransactionPerDay_bin2 $TransactionVolume_USD_bin0) $MempoolCount_bin8 $TransactionPerDay_bin5) !$GTrends_bin1) 
0.73,0.87,1.0,0.5,0.7,0.33,and(or(and($TransactionPerDay_bin1 $TransactionPerDay_bin2) and(!$TransactionPerDay_bin2 $TransactionVolume_USD_bin0) $MempoolSize_bin1 $TransactionPerDay_bin5) !$GTrends_bin1) 
0.64,0.83,1.0,0.67,0.73,0.4,and(or(and(!$HashRate_bin1 $MempoolCount_bin8) and($TransactionPerDay_bin1 $TransactionPerDay_bin2) and(!$TransactionPerDay_bin2 $TransactionVolume_USD_bin0) $TransactionPerDay_bin5) !$GTrends_bin1) 
0.64,0.83,1.0,0.5,0.7,0.33,and(or(and(!$HashRate_bin2 $MempoolSize_bin1) and($TransactionPerDay_bin1 $TransactionPerDay_bin2) and(!$TransactionPerDay_bin2 $TransactionVolume_USD_bin0) $TransactionPerDay_bin5) !$GTrends_bin1) 
0.73,0.87,1.0,0.5,0.7,0.33,and(or(and(!$MempoolCount_bin5 $MempoolSize_bin1) and($TransactionPerDay_bin1 $TransactionPerDay_bin2) and(!$TransactionPerDay_bin2 $TransactionVolume_USD_bin0) $TransactionPerDay_bin5) !$GTrends_bin1) 
0.55,0.78,1.0,0.5,0.7,0.33,and(or(and(!$TransactionPerDay_bin2 $TransactionVolume_USD_bin0) $TransactionPerDay_bin5) !$GTrends_bin1) 
0.55,0.78,1.0,0.5,0.7,0.33,and(or(and(!$TransactionPerDay_bin2 $TransactionVolume_USD_bin0) $TransactionPerDay_bin1 $TransactionPerDay_bin5) !$GTrends_bin1) 
0.55,0.78,1.0,0.5,0.7,0.33,or(and(!$GTrends_bin1 !$TransactionPerDay_bin2 $TransactionVolume_USD_bin0) and($TransactionPerDay_bin1 $TransactionPerDay_bin2) $TransactionPerDay_bin5) 
0.55,0.78,1.0,0.5,0.5,0.2,or(and(!$HashRate_bin1 !$TransactionPerDay_bin2 $TransactionVolume_USD_bin0) and($TransactionPerDay_bin1 $TransactionPerDay_bin2) $TransactionPerDay_bin5) 
