training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program,experiment_dir
0.51,0.68,0.86,0.1,0.67,0.5,and(or(and(!$GoldPrice_bin0 !$MempoolSize_bin5 !$MinningDifficulty_bin6 !$TransactionFee_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) !$MempoolCount_bin2) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_17_to_24/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.51,0.68,0.86,0.1,0.67,0.5,and(or(and($GoldPrice_bin1 !$MempoolSize_bin5 !$MinningDifficulty_bin6 !$TransactionFee_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) !$MempoolCount_bin2) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_17_to_24/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.48,0.67,0.87,0.2,0.67,0.5,or(and(!$MempoolSize_bin2 !$MempoolSize_bin5 !$MinningDifficulty_bin6 !$TransactionFee_bin1 !$TransactionFee_bin2 !$TransactionFee_bin4 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_17_to_24/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.47,0.67,0.87,0.0,0.67,-1.0,or(and(!$GoldPrice_bin0 !$MempoolCount_bin2 !$MempoolSize_bin5 !$MinningDifficulty_bin6 !$TransactionFee_bin1 !$TransactionFee_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_17_to_24/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.48,0.68,0.89,0.8,0.63,0.47,or(and(!$BlockSize_bin5 !$MempoolSize_bin2 !$MempoolSize_bin5 !$MinningDifficulty_bin6 !$TransactionFee_bin2 !$TransactionFee_bin4 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_17_to_24/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.52,0.69,0.86,0.8,0.63,0.47,or(and(!$MempoolSize_bin2 !$MempoolSize_bin5 !$MinningDifficulty_bin6 !$TransactionFee_bin2 !$TransactionFee_bin4 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_17_to_24/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.49,0.67,0.86,0.8,0.63,0.47,or(and(!$BlockSize_bin5 !$MempoolSize_bin2 !$MempoolSize_bin5 !$MinningDifficulty_bin6 !$TransactionFee_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_17_to_24/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.51,0.69,0.88,0.8,0.63,0.47,or(and(!$HashRate_bin0 !$MempoolSize_bin2 !$MempoolSize_bin5 !$MinningDifficulty_bin6 !$TransactionFee_bin2 !$TransactionFee_bin4 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_17_to_24/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.51,0.69,0.88,0.8,0.63,0.47,or(and(or($HashRate_bin5 !$MempoolSize_bin6) !$MempoolSize_bin2 !$MempoolSize_bin5 !$MinningDifficulty_bin6 !$TransactionFee_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_17_to_24/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.49,0.69,0.89,0.8,0.63,0.47,or(and(or($HashRate_bin5 !$MempoolSize_bin6) !$MempoolSize_bin2 !$MempoolSize_bin5 !$MinningDifficulty_bin6 !$TransactionFee_bin2 !$TransactionFee_bin4 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) $MinningDifficulty_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_17_to_24/LA_4/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
