training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.53,0.73,1.0,0.09,0.3,0.67,and(!$TransactionPerDay_bin7 $TransactionFee_bin0) 
0.53,0.73,1.0,0.09,0.3,0.67,and($TransactionFee_bin0 !$TransactionVolume_USD_bin2) 
0.53,0.69,0.89,0.09,0.3,0.67,$TransactionFee_bin0 
0.67,0.65,0.71,0.18,0.27,0.5,or($TransactionFee_bin0 $TransactionFee_bin4) 
0.67,0.65,0.71,0.32,0.47,0.88,or($TransactionFee_bin0 $TransactionVolume_USD_bin2) 
0.6,0.62,0.69,0.36,0.47,0.8,or($TransactionFee_bin0 $TransactionFee_bin1) 
0.4,0.54,0.67,0.14,0.37,1.0,$TransactionVolume_USD_bin0 
0.87,0.65,0.65,0.77,0.57,0.68,!$TransactionVolume_USD_bin2 
0.4,0.54,0.67,0.14,0.37,1.0,and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin1) 
0.4,0.54,0.67,0.36,0.33,0.57,or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) 
