training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.71,0.83,1.0,0.06,0.33,0.17,or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$BlockSize_bin1 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin0) $MempoolSize_bin8) 
0.71,0.83,1.0,0.25,0.43,0.44,or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$HashRate_bin3 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin0) $MempoolSize_bin8) 
0.71,0.78,0.91,0.81,0.73,0.72,or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$TransactionVolume_USD_bin0) $MarketCap_bin0) 
0.71,0.78,0.91,0.25,0.43,0.44,or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$TransactionVolume_USD_bin0) $MempoolCount_bin8) 
0.71,0.78,0.91,0.25,0.43,0.44,or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$TransactionVolume_USD_bin0) $MempoolSize_bin8) 
0.71,0.78,0.91,0.81,0.73,0.72,or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin0) $MarketCap_bin0) 
0.71,0.78,0.91,0.25,0.43,0.44,or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin0) $MempoolCount_bin8) 
0.71,0.78,0.91,0.25,0.43,0.44,or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin0) $MempoolSize_bin8) 
0.57,0.7,0.89,0.19,0.3,0.27,or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$TransactionVolume_USD_bin0) $TransactionPerDay_bin7) 
0.57,0.7,0.89,0.38,0.43,0.46,or(and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$TransactionVolume_USD_bin0) $TransactionFee_bin3) 
