training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.43,0.62,0.8,0.62,0.57,0.72,and(!$BlockSize_bin6 !$HashRate_bin3 !$TransactionPerDay_bin1 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.46,0.63,0.79,0.38,0.4,0.62,and(!$BlockSize_bin6 !$GTrends_bin0 !$HashRate_bin3 !$TransactionPerDay_bin1 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.44,0.62,0.79,0.38,0.37,0.57,and(!$HashRate_bin3 !$TransactionPerDay_bin1 !$TransactionPerDay_bin4 !$TransactionPerDay_bin7 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.43,0.62,0.78,0.0,0.3,-1.0,and(!$MarketCap_bin2 !$BlockSize_bin6 !$HashRate_bin3 !$TransactionPerDay_bin1 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.43,0.62,0.78,0.57,0.47,0.63,and(!$HashRate_bin3 !$TransactionPerDay_bin1 !$TransactionPerDay_bin4 !$TransactionPerDay_bin6 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.44,0.63,0.8,0.33,0.37,0.58,and(!$BlockSize_bin6 !$HashRate_bin3 !$TransactionPerDay_bin1 !$TransactionPerDay_bin4 !$TransactionPerDay_bin6 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.46,0.63,0.78,0.57,0.53,0.71,and(!$BlockSize_bin6 !$HashRate_bin3 !$TransactionPerDay_bin1 !$TransactionPerDay_bin4 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.46,0.63,0.78,0.67,0.53,0.67,and(!$HashRate_bin3 !$MinningDifficulty_bin2 !$TransactionPerDay_bin1 !$TransactionPerDay_bin4 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.44,0.63,0.81,0.38,0.37,0.57,and(or(!$BlockSize_bin6 !$MinningDifficulty_bin2) !$HashRate_bin3 !$TransactionPerDay_bin1 !$TransactionPerDay_bin4 !$TransactionPerDay_bin7 !$TransactionPerDay_bin8 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.44,0.63,0.81,0.52,0.5,0.69,and(or($GTrends_bin4 !$TransactionPerDay_bin4) !$BlockSize_bin6 !$HashRate_bin3 !$TransactionPerDay_bin1 !$TransactionPerDay_bin6 !$TransactionPerDay_bin7 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
