training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.46,0.64,0.73,0.47,0.43,0.5,or(and(!$BlockSize_bin4 !$GoldPrice_bin2 $TransactionVolume_USD_bin0) $MinningDifficulty_bin6) 
0.44,0.63,0.72,0.47,0.43,0.5,and(or(!$GoldPrice_bin2 $MinningDifficulty_bin6) !$BlockSize_bin4 $TransactionVolume_USD_bin0) 
0.43,0.63,0.73,0.94,0.53,0.55,or(and(!$GoldPrice_bin2 !$MinningDifficulty_bin5 !$TransactionFee_bin1) $MinningDifficulty_bin6) 
0.47,0.65,0.73,0.88,0.63,0.63,or(and(or($MarketCap_bin0 !$BlockSize_bin4) !$GoldPrice_bin2 $TransactionVolume_USD_bin0) $MinningDifficulty_bin6) 
0.44,0.63,0.73,0.47,0.43,0.5,and(or(!$GoldPrice_bin2 $MinningDifficulty_bin6) !$MarketCap_bin2 !$BlockSize_bin4 $TransactionVolume_USD_bin0) 
0.44,0.63,0.73,0.47,0.43,0.5,and(or(and(!$MarketCap_bin2 !$GoldPrice_bin2) $MinningDifficulty_bin6) !$BlockSize_bin4 $TransactionVolume_USD_bin0) 
0.44,0.63,0.73,0.94,0.53,0.55,or(and(or($MempoolCount_bin1 !$MinningDifficulty_bin5) !$GoldPrice_bin2 !$TransactionFee_bin1) $MinningDifficulty_bin6) 
0.44,0.63,0.73,0.94,0.53,0.55,or(and(or($MempoolSize_bin1 !$MinningDifficulty_bin5) !$GoldPrice_bin2 !$TransactionFee_bin1) $MinningDifficulty_bin6) 
0.46,0.64,0.73,0.47,0.43,0.5,or(and(or(!$BlockSize_bin4 $GoldPrice_bin4) !$GoldPrice_bin2 $TransactionVolume_USD_bin0) $MinningDifficulty_bin6) 
0.46,0.64,0.73,0.47,0.43,0.5,or(and(or(!$GoldPrice_bin2 $MinningDifficulty_bin6) !$BlockSize_bin4 $TransactionVolume_USD_bin0) $MinningDifficulty_bin6) 
