training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.7,0.88,1.0,0.56,0.27,0.22,and(or(!$GTrends_bin2 $TransactionPerDay_bin2) or(!$MinningDifficulty_bin7 $TransactionFee_bin0 !$TransactionFee_bin1) !$HashRate_bin6 !$TransactionPerDay_bin0 !$TransactionPerDay_bin3) 
0.7,0.88,1.0,0.56,0.23,0.21,and(or(!$GTrends_bin2 !$TransactionFee_bin0) or(!$MinningDifficulty_bin7 $TransactionFee_bin0 !$TransactionFee_bin1) !$HashRate_bin6 !$TransactionPerDay_bin0 !$TransactionPerDay_bin3) 
0.7,0.88,1.0,0.56,0.23,0.21,and(or(!$GTrends_bin2 $TransactionFee_bin1) or(!$MinningDifficulty_bin7 $TransactionFee_bin0 !$TransactionFee_bin1) !$HashRate_bin6 !$TransactionPerDay_bin0 !$TransactionPerDay_bin3) 
0.7,0.88,1.0,0.56,0.23,0.21,and(or(and(!$MinningDifficulty_bin7 $TransactionFee_bin1) !$GTrends_bin2) or(!$MinningDifficulty_bin7 $TransactionFee_bin0 !$TransactionFee_bin1) !$HashRate_bin6 !$TransactionPerDay_bin0 !$TransactionPerDay_bin3) 
0.7,0.88,1.0,0.56,0.27,0.22,or(and(or(!$MinningDifficulty_bin7 $TransactionFee_bin0 !$TransactionFee_bin1) !$GTrends_bin2 !$HashRate_bin6 !$TransactionPerDay_bin0 !$TransactionPerDay_bin3) and($GTrends_bin2 $TransactionPerDay_bin2)) 
0.7,0.83,0.88,0.56,0.23,0.21,and(or(!$MinningDifficulty_bin7 $TransactionFee_bin0 !$TransactionFee_bin1) !$GTrends_bin2 !$HashRate_bin6 !$TransactionPerDay_bin0) 
0.8,0.88,0.89,0.67,0.27,0.24,and(or(!$GTrends_bin2 !$MinningDifficulty_bin7) or(!$MinningDifficulty_bin7 $TransactionFee_bin0 !$TransactionFee_bin1) !$HashRate_bin6 !$TransactionPerDay_bin0 !$TransactionPerDay_bin3) 
0.8,0.88,0.89,0.67,0.27,0.24,and(or(!$GTrends_bin2 !$TransactionPerDay_bin1) or(!$MinningDifficulty_bin7 $TransactionFee_bin0 !$TransactionFee_bin1) !$HashRate_bin6 !$TransactionPerDay_bin0 !$TransactionPerDay_bin3) 
0.7,0.83,0.88,0.67,0.27,0.24,and(or(!$GTrends_bin2 !$TransactionPerDay_bin5) or(!$MinningDifficulty_bin7 $TransactionFee_bin0 !$TransactionFee_bin1) !$HashRate_bin6 !$TransactionPerDay_bin0 !$TransactionPerDay_bin3) 
0.7,0.83,0.88,0.56,0.27,0.22,and(or(!$GTrends_bin2 $TransactionPerDay_bin5) or(!$MinningDifficulty_bin7 $TransactionFee_bin0 !$TransactionFee_bin1) !$HashRate_bin6 !$TransactionPerDay_bin0 !$TransactionPerDay_bin3) 
