training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
1.0,0.92,0.75,0.52,0.5,0.69,or(and(or($BlockSize_bin2 $HashRate_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$TransactionPerDay_bin7 !$TransactionPerDay_bin8) and(!$BlockSize_bin1 $TransactionFee_bin0) $TransactionVolume_USD_bin0) 
1.0,0.92,0.75,0.52,0.57,0.79,or(and(or($BlockSize_bin2 $HashRate_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$TransactionPerDay_bin7 !$TransactionPerDay_bin8) and($GoldPrice_bin0 $TransactionFee_bin0) $TransactionVolume_USD_bin0) 
1.0,0.92,0.75,0.57,0.57,0.75,or(and(or($BlockSize_bin2 $HashRate_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$TransactionPerDay_bin7 !$TransactionPerDay_bin8) and(!$GoldPrice_bin4 $TransactionFee_bin0) $TransactionVolume_USD_bin0) 
1.0,0.92,0.75,0.57,0.53,0.71,or(and(or($BlockSize_bin2 $HashRate_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$TransactionPerDay_bin7 !$TransactionPerDay_bin8) and(!$GTrends_bin1 $TransactionFee_bin0) $TransactionVolume_USD_bin0) 
1.0,0.92,0.75,0.52,0.57,0.79,or(and(or($BlockSize_bin2 $HashRate_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$TransactionPerDay_bin7 !$TransactionPerDay_bin8) and($HashRate_bin1 $TransactionFee_bin0) $TransactionVolume_USD_bin0) 
1.0,0.92,0.75,0.52,0.57,0.79,or(and(or($BlockSize_bin2 $HashRate_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$TransactionPerDay_bin7 !$TransactionPerDay_bin8) and($MinningDifficulty_bin0 $TransactionFee_bin0) $TransactionVolume_USD_bin0) 
1.0,0.92,0.75,0.57,0.53,0.71,or(and(or($BlockSize_bin2 $HashRate_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$TransactionPerDay_bin7 !$TransactionPerDay_bin8) and(!$MinningDifficulty_bin2 $TransactionFee_bin0) $TransactionVolume_USD_bin0) 
1.0,0.92,0.75,0.57,0.6,0.8,or(and(or($BlockSize_bin2 $HashRate_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$TransactionPerDay_bin7 !$TransactionPerDay_bin8) and($TransactionFee_bin0 !$TransactionVolume_USD_bin1) $TransactionVolume_USD_bin0) 
1.0,0.92,0.75,0.52,0.5,0.69,or(and(or($BlockSize_bin2 $HashRate_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$TransactionPerDay_bin7 !$TransactionPerDay_bin8) and(!$BlockSize_bin1 !$GTrends_bin1 $TransactionFee_bin0) $TransactionVolume_USD_bin0) 
1.0,0.92,0.75,0.57,0.53,0.71,or(and(or($BlockSize_bin2 $HashRate_bin1 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin3) !$TransactionPerDay_bin7 !$TransactionPerDay_bin8) and(!$GTrends_bin1 $TransactionFee_bin0 !$TransactionFee_bin3) $TransactionVolume_USD_bin0) 
