training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.45,0.63,0.89,0.33,0.4,0.8,or(and(!$MarketCap_bin0 !$BlockSize_bin0 !$GoldPrice_bin6 !$MinningDifficulty_bin7 !$TransactionFee_bin1) and($BlockSize_bin4 !$GTrends_bin3)) 
0.45,0.63,0.89,0.33,0.4,0.8,and(or(and(!$MarketCap_bin0 !$GoldPrice_bin6 !$MinningDifficulty_bin7 !$TransactionFee_bin1) and($BlockSize_bin4 !$GTrends_bin3)) !$BlockSize_bin0) 
0.45,0.61,0.86,0.33,0.4,0.8,or(and(!$MarketCap_bin0 !$BlockSize_bin0 !$GoldPrice_bin6 !$MinningDifficulty_bin7 !$TransactionFee_bin1) $BlockSize_bin4) 
0.45,0.61,0.86,0.33,0.4,0.8,and(or(and(!$MarketCap_bin0 !$GoldPrice_bin6 !$MinningDifficulty_bin7 !$TransactionFee_bin1) $BlockSize_bin4) !$BlockSize_bin0) 
0.44,0.61,0.86,0.33,0.4,0.8,and(or(and(!$MarketCap_bin0 !$BlockSize_bin0 !$MinningDifficulty_bin7 !$TransactionFee_bin1) $BlockSize_bin4) !$GoldPrice_bin6) 
0.44,0.6,0.85,0.54,0.57,0.87,or(and(or(!$MarketCap_bin0 $MinningDifficulty_bin0) !$GoldPrice_bin6 !$MinningDifficulty_bin7 !$TransactionFee_bin1) $MempoolSize_bin8) 
0.48,0.63,0.85,0.33,0.4,0.8,or(and(!$MarketCap_bin0 !$GoldPrice_bin6 !$MinningDifficulty_bin7 !$TransactionFee_bin1) and($BlockSize_bin4 !$GTrends_bin3)) 
0.43,0.6,0.85,0.33,0.4,0.8,or(and(!$MarketCap_bin0 !$GoldPrice_bin6 !$HashRate_bin5 !$MinningDifficulty_bin7 !$TransactionFee_bin1) $BlockSize_bin4) 
0.43,0.6,0.85,0.54,0.57,0.87,and(or(!$MarketCap_bin0 $MempoolSize_bin8) or($MempoolSize_bin8 !$TransactionFee_bin1) !$GoldPrice_bin6 !$MinningDifficulty_bin7) 
0.43,0.6,0.85,0.54,0.57,0.87,and(or(!$MarketCap_bin0 $MinningDifficulty_bin0) or($MempoolSize_bin8 !$TransactionFee_bin1) !$GoldPrice_bin6 !$MinningDifficulty_bin7) 
