training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
1.0,0.96,0.88,0.85,0.53,0.48,and(or(and(!$HashRate_bin8 !$TransactionPerDay_bin7 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) and($TransactionFee_bin0 $TransactionVolume_USD_bin3) $MarketCap_bin0) or(!$TransactionPerDay_bin1 !$TransactionVolume_USD_bin0)) 
1.0,0.96,0.88,0.69,0.57,0.5,and(or(and(!$HashRate_bin8 !$TransactionPerDay_bin7 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) and($TransactionFee_bin0 $TransactionVolume_USD_bin3) $TransactionPerDay_bin1) or(!$TransactionPerDay_bin1 !$TransactionVolume_USD_bin0)) 
1.0,0.96,0.88,0.85,0.53,0.48,or(and(or(and(!$HashRate_bin8 !$TransactionPerDay_bin7 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) and($TransactionFee_bin0 $TransactionVolume_USD_bin3)) or(!$TransactionPerDay_bin1 !$TransactionVolume_USD_bin0)) $MarketCap_bin0) 
1.0,0.96,0.88,0.85,0.53,0.48,and(or(and($MarketCap_bin0 !$MarketCap_bin2) and(!$HashRate_bin8 !$TransactionPerDay_bin7 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) and($TransactionFee_bin0 $TransactionVolume_USD_bin3)) or(!$TransactionPerDay_bin1 !$TransactionVolume_USD_bin0)) 
1.0,0.96,0.88,0.85,0.53,0.48,and(or(and($MarketCap_bin0 !$BlockSize_bin0) and(!$HashRate_bin8 !$TransactionPerDay_bin7 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) and($TransactionFee_bin0 $TransactionVolume_USD_bin3)) or(!$TransactionPerDay_bin1 !$TransactionVolume_USD_bin0)) 
1.0,0.96,0.88,0.62,0.5,0.44,or(and(or(and(!$HashRate_bin8 !$TransactionPerDay_bin7 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) and($TransactionFee_bin0 $TransactionVolume_USD_bin3)) or(!$TransactionPerDay_bin1 !$TransactionVolume_USD_bin0)) and($GTrends_bin4 $MempoolCount_bin7)) 
1.0,0.96,0.88,0.62,0.47,0.42,or(and(or(and(!$HashRate_bin8 !$TransactionPerDay_bin7 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) and($TransactionFee_bin0 $TransactionVolume_USD_bin3)) or(!$TransactionPerDay_bin1 !$TransactionVolume_USD_bin0)) and($MempoolSize_bin7 !$MinningDifficulty_bin7)) 
1.0,0.93,0.78,0.77,0.5,0.45,and(or(and(!$HashRate_bin8 !$TransactionPerDay_bin7 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) and($TransactionFee_bin0 $TransactionVolume_USD_bin3)) or(!$TransactionPerDay_bin1 !$TransactionVolume_USD_bin0)) 
1.0,0.93,0.78,0.85,0.53,0.48,and(or(and(!$TransactionPerDay_bin7 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) and($TransactionFee_bin0 $TransactionVolume_USD_bin3) $MarketCap_bin0) or(!$TransactionPerDay_bin1 !$TransactionVolume_USD_bin0)) 
1.0,0.93,0.78,0.69,0.57,0.5,and(or(and(!$TransactionPerDay_bin7 !$TransactionPerDay_bin9 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) and($TransactionFee_bin0 $TransactionVolume_USD_bin3) $TransactionPerDay_bin1) or(!$TransactionPerDay_bin1 !$TransactionVolume_USD_bin0)) 
