training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.63,0.79,1.0,0.17,0.4,0.5,and(or(and(!$MempoolCount_bin6 $TransactionVolume_USD_bin2) $TransactionPerDay_bin2 $TransactionVolume_USD_bin5) !$BlockSize_bin5 !$TransactionVolume_USD_bin4) 
0.5,0.71,1.0,0.11,0.37,0.4,and(or(and(!$MempoolCount_bin6 $TransactionVolume_USD_bin2) $TransactionVolume_USD_bin5) !$BlockSize_bin5) 
0.5,0.71,1.0,0.11,0.4,0.5,and(or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5) !$BlockSize_bin5 !$MempoolCount_bin6 !$TransactionVolume_USD_bin4) 
0.5,0.71,1.0,0.11,0.4,0.5,and(or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5) !$BlockSize_bin5 !$MempoolSize_bin6 !$TransactionVolume_USD_bin4) 
0.5,0.71,1.0,0.11,0.37,0.4,and(or(and(!$MempoolCount_bin6 $TransactionVolume_USD_bin2) $TransactionVolume_USD_bin5) !$BlockSize_bin5 !$TransactionVolume_USD_bin4) 
0.5,0.71,1.0,0.11,0.37,0.4,and(or(and(!$MempoolSize_bin6 $TransactionVolume_USD_bin2) $TransactionVolume_USD_bin5) !$BlockSize_bin5 !$TransactionVolume_USD_bin4) 
0.5,0.71,1.0,0.11,0.37,0.4,and(or(and(!$TransactionFee_bin6 $TransactionVolume_USD_bin2) $TransactionVolume_USD_bin5) !$BlockSize_bin5 !$TransactionVolume_USD_bin4) 
0.5,0.71,1.0,0.11,0.4,0.5,and(or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5) !$BlockSize_bin5 !$MempoolCount_bin6 !$MempoolSize_bin6 !$TransactionVolume_USD_bin4) 
0.5,0.71,1.0,0.11,0.37,0.4,and(or(and(!$MempoolCount_bin6 !$MempoolSize_bin6 $TransactionVolume_USD_bin2) $TransactionVolume_USD_bin5) !$BlockSize_bin5 !$TransactionVolume_USD_bin4) 
0.5,0.71,1.0,0.11,0.37,0.4,and(or(and(!$MempoolCount_bin6 !$TransactionFee_bin6 $TransactionVolume_USD_bin2) $TransactionVolume_USD_bin5) !$BlockSize_bin5 !$TransactionVolume_USD_bin4) 
