training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.5,0.64,1.0,0.32,0.37,0.8,and(or($TransactionFee_bin3 $TransactionVolume_USD_bin0) !$BlockSize_bin5) 
0.44,0.59,1.0,0.2,0.27,0.71,and(or($TransactionFee_bin3 $TransactionVolume_USD_bin0) !$HashRate_bin0) 
0.5,0.64,1.0,0.32,0.37,0.8,and(or($TransactionFee_bin3 $TransactionVolume_USD_bin0) !$MempoolCount_bin7) 
0.5,0.64,1.0,0.32,0.37,0.8,and(or($TransactionFee_bin3 $TransactionVolume_USD_bin0) !$MempoolSize_bin7) 
0.44,0.59,1.0,0.28,0.33,0.78,and(or($TransactionFee_bin3 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin1) 
0.44,0.59,1.0,0.12,0.2,0.6,and(or($TransactionFee_bin3 $TransactionVolume_USD_bin0) !$GTrends_bin1 !$HashRate_bin0) 
0.5,0.64,1.0,0.32,0.37,0.8,and(or(!$GoldPrice_bin4 !$MinningDifficulty_bin1) or($TransactionFee_bin3 $TransactionVolume_USD_bin0)) 
0.5,0.64,1.0,0.32,0.37,0.8,and(or(!$MempoolCount_bin7 !$TransactionFee_bin0) or($TransactionFee_bin3 $TransactionVolume_USD_bin0)) 
0.5,0.64,1.0,0.32,0.37,0.8,and(or(!$MempoolCount_bin7 $TransactionVolume_USD_bin1) or($TransactionFee_bin3 $TransactionVolume_USD_bin0)) 
0.5,0.64,1.0,0.32,0.37,0.8,and(or(!$MempoolSize_bin7 $MinningDifficulty_bin0) or($TransactionFee_bin3 $TransactionVolume_USD_bin0)) 
