training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.5,0.66,0.93,0.39,0.53,0.7,and(or($MempoolCount_bin8 $TransactionFee_bin0) !$HashRate_bin3 !$MempoolCount_bin4 !$MempoolCount_bin5 !$MinningDifficulty_bin0 !$MinningDifficulty_bin3) 
0.5,0.66,0.93,0.39,0.53,0.7,and(or($MempoolCount_bin8 $TransactionFee_bin0) !$HashRate_bin3 !$MempoolCount_bin5 !$MempoolSize_bin4 !$MinningDifficulty_bin0 !$MinningDifficulty_bin3) 
0.45,0.61,0.89,0.22,0.53,1.0,and(!$HashRate_bin3 !$MempoolCount_bin5 !$MinningDifficulty_bin0 !$MinningDifficulty_bin3 $TransactionFee_bin0) 
0.55,0.68,0.91,0.39,0.53,0.7,and(or($MempoolCount_bin8 $TransactionFee_bin0) !$HashRate_bin3 !$MempoolCount_bin5 !$MinningDifficulty_bin0 !$MinningDifficulty_bin3) 
0.55,0.68,0.91,0.39,0.53,0.7,and(or($MempoolCount_bin8 $TransactionFee_bin0) !$HashRate_bin3 !$MempoolSize_bin5 !$MinningDifficulty_bin0 !$MinningDifficulty_bin3) 
0.43,0.6,0.89,0.22,0.53,1.0,and(!$GoldPrice_bin0 !$HashRate_bin3 !$MempoolSize_bin5 !$MinningDifficulty_bin3 $TransactionFee_bin0) 
0.48,0.66,0.95,0.39,0.53,0.7,and(or(and(!$HashRate_bin3 !$HashRate_bin6 !$MempoolCount_bin5 !$MinningDifficulty_bin0) $MinningDifficulty_bin5) or($MempoolCount_bin8 $TransactionFee_bin0) !$MinningDifficulty_bin3) 
0.53,0.67,0.91,0.39,0.53,0.7,and(or(and(!$GoldPrice_bin0 !$MempoolSize_bin5 $TransactionFee_bin0) $MempoolCount_bin8) !$HashRate_bin3 !$MinningDifficulty_bin3) 
0.46,0.64,0.94,0.39,0.53,0.7,and(or($MarketCap_bin0 !$MinningDifficulty_bin3) or($MempoolCount_bin8 $TransactionFee_bin0) !$HashRate_bin3 !$HashRate_bin6 !$MempoolCount_bin5 !$MinningDifficulty_bin0) 
0.45,0.64,0.94,0.39,0.53,0.7,and(or(and(!$HashRate_bin3 !$HashRate_bin6 !$MempoolCount_bin5 !$MinningDifficulty_bin0) $HashRate_bin4) or($MempoolCount_bin8 $TransactionFee_bin0) !$MinningDifficulty_bin3) 
