training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.42,0.6,0.85,0.44,0.53,0.67,and(or(!$MinningDifficulty_bin4 !$TransactionPerDay_bin5) or(!$TransactionFee_bin0 $TransactionVolume_USD_bin3) !$MempoolSize_bin9 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) 
0.42,0.59,0.8,0.44,0.53,0.67,and(or(!$TransactionFee_bin0 $TransactionVolume_USD_bin3) !$MempoolCount_bin9 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) 
0.42,0.59,0.8,0.44,0.53,0.67,and(or(!$TransactionFee_bin0 $TransactionVolume_USD_bin3) !$MempoolSize_bin9 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) 
0.41,0.59,0.81,0.72,0.67,0.72,or(and(or(!$TransactionFee_bin0 $TransactionVolume_USD_bin3) !$MinningDifficulty_bin6 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) $TransactionPerDay_bin5) 
0.39,0.57,0.79,0.61,0.63,0.73,and(or(!$TransactionFee_bin0 $TransactionVolume_USD_bin3) !$BlockSize_bin8 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) 
0.39,0.57,0.79,0.67,0.57,0.63,and(or(!$TransactionFee_bin0 $TransactionVolume_USD_bin3) !$MempoolSize_bin9 !$MinningDifficulty_bin4 !$TransactionVolume_USD_bin2) 
0.39,0.57,0.79,0.61,0.6,0.69,and(or(!$TransactionFee_bin0 $TransactionVolume_USD_bin3) !$TransactionPerDay_bin5 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) 
0.39,0.57,0.79,0.33,0.6,1.0,and(or(!$TransactionFee_bin0 $TransactionVolume_USD_bin3) !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.42,0.58,0.79,0.5,0.57,0.69,and(or(and(!$TransactionPerDay_bin8 !$TransactionFee_bin0) $TransactionVolume_USD_bin3) !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) 
0.41,0.59,0.83,0.72,0.67,0.72,or(and(or(!$TransactionFee_bin0 $TransactionVolume_USD_bin3) !$MinningDifficulty_bin6 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) and(!$HashRate_bin3 $TransactionPerDay_bin5)) 
