training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.44,0.63,0.73,0.44,0.47,0.5,and(or(and(!$TransactionPerDay_bin3 !$TransactionFee_bin2 !$TransactionFee_bin5 !$TransactionVolume_USD_bin0) $TransactionFee_bin0) !$HashRate_bin0 !$HashRate_bin3) 
0.53,0.67,0.74,0.5,0.5,0.53,and(or(and(!$TransactionPerDay_bin3 !$TransactionFee_bin2 !$TransactionFee_bin5 !$TransactionVolume_USD_bin0) $BlockSize_bin1 $TransactionFee_bin0) !$HashRate_bin0 !$HashRate_bin3) 
0.49,0.63,0.7,0.44,0.47,0.5,or(and(!$HashRate_bin0 !$TransactionPerDay_bin3 !$TransactionFee_bin2 !$TransactionFee_bin5 !$TransactionVolume_USD_bin0) $TransactionFee_bin0) 
0.49,0.63,0.7,0.44,0.47,0.5,and(or(and(!$TransactionPerDay_bin3 !$TransactionFee_bin2 !$TransactionFee_bin5 !$TransactionVolume_USD_bin0) $TransactionFee_bin0) !$HashRate_bin0) 
0.41,0.6,0.67,0.56,0.63,0.69,and(!$MarketCap_bin1 !$BlockSize_bin5 !$HashRate_bin8 !$TransactionFee_bin1 !$TransactionFee_bin5) 
0.58,0.67,0.71,0.5,0.5,0.53,and(or(and(!$TransactionPerDay_bin3 !$TransactionFee_bin2 !$TransactionFee_bin5 !$TransactionVolume_USD_bin0) $BlockSize_bin1 $TransactionFee_bin0) !$HashRate_bin0) 
0.54,0.67,0.73,0.5,0.5,0.53,and(or(and(!$HashRate_bin3 !$TransactionPerDay_bin3 !$TransactionFee_bin2 !$TransactionFee_bin5 !$TransactionVolume_USD_bin0) $BlockSize_bin1 $TransactionFee_bin0) !$HashRate_bin0) 
0.49,0.64,0.71,0.44,0.47,0.5,or(and(!$BlockSize_bin0 !$HashRate_bin0 !$TransactionPerDay_bin3 !$TransactionFee_bin2 !$TransactionFee_bin5 !$TransactionVolume_USD_bin0) $TransactionFee_bin0) 
0.49,0.64,0.71,0.44,0.47,0.5,and(or(and(!$BlockSize_bin0 !$TransactionPerDay_bin3 !$TransactionFee_bin2 !$TransactionFee_bin5 !$TransactionVolume_USD_bin0) $TransactionFee_bin0) !$HashRate_bin0) 
0.49,0.64,0.71,0.44,0.47,0.5,and(or(and(!$MinningDifficulty_bin7 !$TransactionPerDay_bin3 !$TransactionFee_bin2 !$TransactionFee_bin5 !$TransactionVolume_USD_bin0) $TransactionFee_bin0) !$HashRate_bin0) 
