training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.57,0.76,0.89,0.56,0.73,0.9,or(and($MarketCap_bin0 !$MempoolSize_bin5) $MinningDifficulty_bin1) 
0.6,0.76,0.86,0.56,0.73,0.9,or($MarketCap_bin0 $MinningDifficulty_bin1) 
0.57,0.76,0.89,0.56,0.73,0.9,and(or(and($MarketCap_bin0 !$MempoolSize_bin5) $MinningDifficulty_bin1) !$MinningDifficulty_bin0) 
0.57,0.76,0.89,0.56,0.73,0.9,or(and($MarketCap_bin0 !$MempoolSize_bin5) and(!$GTrends_bin0 $MinningDifficulty_bin1)) 
0.6,0.76,0.86,0.56,0.73,0.9,and(or($MarketCap_bin0 $MinningDifficulty_bin1) !$MinningDifficulty_bin0) 
0.6,0.76,0.86,0.56,0.73,0.9,or(and(!$GTrends_bin0 $MinningDifficulty_bin1) $MarketCap_bin0) 
0.57,0.76,0.89,0.56,0.73,0.9,and(or(and($MarketCap_bin0 !$MempoolSize_bin5) $MinningDifficulty_bin1) !$GTrends_bin0 !$MinningDifficulty_bin0) 
0.57,0.76,0.89,0.56,0.73,0.9,or(and($MarketCap_bin0 !$MempoolSize_bin5) and($GoldPrice_bin3 $TransactionVolume_USD_bin0) $MinningDifficulty_bin1) 
0.57,0.76,0.89,0.56,0.73,0.9,or(and($MarketCap_bin0 !$MempoolSize_bin5) and($HashRate_bin4 $MinningDifficulty_bin0) $MinningDifficulty_bin1) 
0.57,0.76,0.89,0.56,0.73,0.9,or(and($MarketCap_bin0 !$MempoolSize_bin5) and($HashRate_bin4 $TransactionFee_bin5) $MinningDifficulty_bin1) 
