training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.57,0.77,1.0,0.17,0.37,0.18,and(or(and(!$TransactionPerDay_bin7 $TransactionFee_bin6) $MarketCap_bin1 $TransactionFee_bin0) !$GoldPrice_bin3) 
0.57,0.77,1.0,0.75,0.5,0.43,and(or(and(!$TransactionPerDay_bin7 $TransactionFee_bin6) !$MarketCap_bin2 $TransactionFee_bin0) !$GoldPrice_bin3) 
0.57,0.77,1.0,0.17,0.37,0.18,and(or(and(or($MarketCap_bin1 $TransactionFee_bin6) !$TransactionPerDay_bin7) $TransactionFee_bin0) !$GoldPrice_bin3) 
0.57,0.77,1.0,0.75,0.5,0.43,and(or(and(or(!$MarketCap_bin2 $TransactionFee_bin6) !$TransactionPerDay_bin7) $TransactionFee_bin0) !$GoldPrice_bin3) 
0.86,0.88,0.92,0.08,0.47,0.17,and(or(and(!$TransactionPerDay_bin7 $TransactionFee_bin6) $GoldPrice_bin0 $TransactionFee_bin0) !$GoldPrice_bin3) 
0.5,0.73,1.0,0.08,0.47,0.17,and(or($TransactionFee_bin0 $TransactionFee_bin6) !$GoldPrice_bin3 !$TransactionPerDay_bin7) 
0.5,0.73,1.0,0.08,0.47,0.17,or(and(!$GoldPrice_bin3 !$TransactionPerDay_bin7 $TransactionFee_bin6) $TransactionFee_bin0) 
0.5,0.73,1.0,0.08,0.47,0.17,and(or(and(!$TransactionPerDay_bin7 $TransactionFee_bin6) $TransactionFee_bin0) !$GoldPrice_bin3) 
0.5,0.69,0.88,0.08,0.47,0.17,or(and(!$BlockSize_bin8 !$TransactionPerDay_bin7 $TransactionFee_bin6) $TransactionFee_bin0) 
0.5,0.69,0.88,0.08,0.47,0.17,or(and(!$BlockSize_bin9 !$TransactionPerDay_bin7 $TransactionFee_bin6) $TransactionFee_bin0) 
