training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.82,0.92,1.0,0.67,0.43,0.45,or(and(or(!$HashRate_bin4 !$TransactionPerDay_bin5 !$TransactionFee_bin2) !$BlockSize_bin0 !$BlockSize_bin5 !$HashRate_bin1 !$TransactionPerDay_bin7 !$TransactionFee_bin0 !$TransactionFee_bin4) $MarketCap_bin0) 
0.91,0.96,1.0,0.67,0.43,0.45,or(and(or(!$HashRate_bin4 !$TransactionPerDay_bin5 !$TransactionFee_bin2) !$BlockSize_bin0 !$HashRate_bin1 !$HashRate_bin3 !$TransactionPerDay_bin7 !$TransactionFee_bin0 !$TransactionFee_bin4) $MarketCap_bin0) 
0.91,0.96,1.0,0.67,0.4,0.43,or(and(or(!$HashRate_bin4 !$TransactionPerDay_bin5 !$TransactionFee_bin2) !$BlockSize_bin0 !$HashRate_bin1 !$MempoolCount_bin3 !$TransactionPerDay_bin7 !$TransactionFee_bin0 !$TransactionFee_bin4) $MarketCap_bin0) 
0.73,0.88,1.0,0.47,0.53,0.54,or(and(or(!$HashRate_bin4 !$TransactionPerDay_bin5 !$TransactionFee_bin2) !$BlockSize_bin0 !$HashRate_bin1 $MempoolCount_bin4 !$TransactionPerDay_bin7 !$TransactionFee_bin0 !$TransactionFee_bin4) $MarketCap_bin0) 
0.91,0.96,1.0,0.67,0.4,0.43,or(and(or(!$HashRate_bin4 !$TransactionPerDay_bin5 !$TransactionFee_bin2) !$BlockSize_bin0 !$HashRate_bin1 !$MempoolSize_bin3 !$TransactionPerDay_bin7 !$TransactionFee_bin0 !$TransactionFee_bin4) $MarketCap_bin0) 
0.73,0.88,1.0,0.47,0.53,0.54,or(and(or(!$HashRate_bin4 !$TransactionPerDay_bin5 !$TransactionFee_bin2) !$BlockSize_bin0 !$HashRate_bin1 $MempoolSize_bin4 !$TransactionPerDay_bin7 !$TransactionFee_bin0 !$TransactionFee_bin4) $MarketCap_bin0) 
0.91,0.96,1.0,0.6,0.37,0.41,or(and(or(!$HashRate_bin4 !$TransactionPerDay_bin5 !$TransactionFee_bin2) !$BlockSize_bin0 !$HashRate_bin1 !$TransactionPerDay_bin2 !$TransactionPerDay_bin7 !$TransactionFee_bin0 !$TransactionFee_bin4) $MarketCap_bin0) 
0.73,0.88,1.0,0.53,0.53,0.53,or(and(or(!$HashRate_bin4 !$TransactionPerDay_bin5 !$TransactionFee_bin2) !$BlockSize_bin0 !$HashRate_bin1 $TransactionPerDay_bin4 !$TransactionPerDay_bin7 !$TransactionFee_bin0 !$TransactionFee_bin4) $MarketCap_bin0) 
0.73,0.88,1.0,0.47,0.5,0.5,or(and(or(!$HashRate_bin4 !$TransactionPerDay_bin5 !$TransactionFee_bin2) !$BlockSize_bin0 !$HashRate_bin1 !$TransactionPerDay_bin7 $TransactionPerDay_bin8 !$TransactionFee_bin0 !$TransactionFee_bin4) $MarketCap_bin0) 
0.73,0.88,1.0,0.67,0.4,0.43,or(and(or(!$HashRate_bin4 !$TransactionPerDay_bin5 !$TransactionFee_bin2) !$BlockSize_bin0 !$HashRate_bin1 !$TransactionPerDay_bin7 !$TransactionFee_bin0 !$TransactionFee_bin3 !$TransactionFee_bin4) $MarketCap_bin0) 
