training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.8,0.92,1.0,0.2,0.4,0.67,and(or(and($TransactionFee_bin0 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin5) !$TransactionPerDay_bin5) 
0.8,0.92,1.0,0.2,0.4,0.67,and(or(and($TransactionFee_bin0 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin5) !$TransactionPerDay_bin5 !$TransactionFee_bin2) 
0.9,0.92,0.9,0.2,0.43,0.8,and(or(and($TransactionFee_bin0 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin5) !$MempoolCount_bin2) 
0.9,0.92,0.9,0.2,0.43,0.8,and(or(and($TransactionFee_bin0 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin5) !$MempoolSize_bin2) 
0.9,0.92,0.9,0.2,0.4,0.67,and(or(and($TransactionFee_bin0 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin5) !$TransactionFee_bin2) 
0.9,0.92,0.9,0.25,0.47,0.83,or(and(!$MempoolCount_bin2 $TransactionVolume_USD_bin0) and($TransactionFee_bin0 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin5) 
0.9,0.92,0.9,0.25,0.47,0.83,or(and(!$MempoolSize_bin2 $TransactionVolume_USD_bin0) and($TransactionFee_bin0 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin5) 
0.8,0.88,0.89,0.2,0.4,0.67,or(and(!$TransactionPerDay_bin5 $TransactionVolume_USD_bin0) and($TransactionFee_bin0 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin5) 
0.9,0.92,0.9,0.25,0.43,0.71,and(or(and($TransactionFee_bin0 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin5) or(!$MempoolSize_bin2 !$TransactionFee_bin6)) 
0.9,0.92,0.9,0.2,0.4,0.67,and(or(and($TransactionFee_bin0 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin5) or(!$TransactionPerDay_bin5 $TransactionFee_bin6)) 
