training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.46,0.61,0.96,0.0,0.77,0.0,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin2) 
0.47,0.61,0.95,0.0,0.77,0.0,or(and(!$MinningDifficulty_bin2 $TransactionFee_bin0) $TransactionVolume_USD_bin4) 
0.46,0.61,0.96,0.0,0.8,-1.0,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin4) !$GoldPrice_bin6 !$MinningDifficulty_bin2) 
0.46,0.61,0.96,0.0,0.77,0.0,and(or(and(!$GoldPrice_bin6 $TransactionFee_bin0) $TransactionVolume_USD_bin4) !$MinningDifficulty_bin2) 
0.44,0.6,0.96,0.0,0.77,0.0,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin4) !$HashRate_bin0 !$MinningDifficulty_bin2) 
0.43,0.6,0.96,0.0,0.77,0.0,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin4) !$BlockSize_bin3 !$MinningDifficulty_bin2) 
0.43,0.6,0.96,0.0,0.77,0.0,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin4) !$GoldPrice_bin0 !$MinningDifficulty_bin2) 
0.43,0.6,0.96,0.0,0.77,0.0,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin4) !$MempoolCount_bin4 !$MinningDifficulty_bin2) 
0.43,0.6,0.96,0.0,0.77,0.0,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin4) !$MempoolSize_bin4 !$MinningDifficulty_bin2) 
0.42,0.58,0.96,0.0,0.77,0.0,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin2 !$TransactionPerDay_bin9) 
