training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.46,0.61,0.95,0.35,0.23,0.33,and(!$MinningDifficulty_bin3 !$TransactionFee_bin2 !$TransactionFee_bin3 !$TransactionFee_bin4 !$TransactionFee_bin5) 
0.46,0.62,0.96,0.35,0.23,0.33,and(!$MinningDifficulty_bin0 !$MinningDifficulty_bin3 !$TransactionFee_bin2 !$TransactionFee_bin3 !$TransactionFee_bin4 !$TransactionFee_bin5) 
0.42,0.59,0.96,0.35,0.23,0.33,and(!$MempoolCount_bin3 !$MinningDifficulty_bin3 !$TransactionFee_bin2 !$TransactionFee_bin3 !$TransactionFee_bin4 !$TransactionFee_bin5) 
0.42,0.59,0.96,0.35,0.23,0.33,and(!$MempoolSize_bin3 !$MinningDifficulty_bin3 !$TransactionFee_bin2 !$TransactionFee_bin3 !$TransactionFee_bin4 !$TransactionFee_bin5) 
0.51,0.65,0.95,0.35,0.23,0.33,and(or($MempoolCount_bin6 !$TransactionFee_bin2) !$MinningDifficulty_bin3 !$TransactionFee_bin3 !$TransactionFee_bin4 !$TransactionFee_bin5) 
0.51,0.65,0.95,0.35,0.23,0.33,and(or($MempoolSize_bin6 !$TransactionFee_bin2) !$MinningDifficulty_bin3 !$TransactionFee_bin3 !$TransactionFee_bin4 !$TransactionFee_bin5) 
0.51,0.65,0.95,0.29,0.2,0.29,or(and(!$GoldPrice_bin4 !$TransactionFee_bin2 !$TransactionFee_bin3 !$TransactionFee_bin4 !$TransactionFee_bin5) $BlockSize_bin6) 
0.48,0.63,0.95,0.53,0.33,0.43,and(!$MinningDifficulty_bin0 !$MinningDifficulty_bin3 !$TransactionFee_bin3 !$TransactionFee_bin4 !$TransactionFee_bin5 !$TransactionVolume_USD_bin2) 
0.47,0.62,0.95,0.35,0.23,0.33,and(or($BlockSize_bin4 !$TransactionFee_bin2) !$MinningDifficulty_bin3 !$TransactionFee_bin3 !$TransactionFee_bin4 !$TransactionFee_bin5) 
0.42,0.6,0.98,0.35,0.23,0.33,and(!$MempoolCount_bin3 !$MinningDifficulty_bin0 !$MinningDifficulty_bin3 !$TransactionFee_bin2 !$TransactionFee_bin3 !$TransactionFee_bin4 !$TransactionFee_bin5) 
