training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.4,0.56,0.92,0.29,0.47,0.86,and(or($GTrends_bin3 $TransactionPerDay_bin5 $TransactionVolume_USD_bin2) !$MempoolCount_bin9 !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin3) 
0.4,0.56,0.92,0.29,0.47,0.86,and(or($GTrends_bin3 $TransactionPerDay_bin5 $TransactionVolume_USD_bin2) !$MempoolSize_bin9 !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin3) 
0.4,0.56,0.92,0.29,0.47,0.86,and(or(and(or($GTrends_bin3 $TransactionPerDay_bin5) !$TransactionVolume_USD_bin3) $TransactionVolume_USD_bin2) !$MempoolSize_bin9 !$MinningDifficulty_bin3) 
0.45,0.59,0.93,0.38,0.43,0.67,and(or($GTrends_bin3 $GTrends_bin5 $TransactionPerDay_bin5 $TransactionVolume_USD_bin2) !$HashRate_bin2 !$MempoolSize_bin3 !$TransactionVolume_USD_bin3) 
0.45,0.59,0.93,0.38,0.43,0.67,and(or(and(or($GTrends_bin3 $GTrends_bin5 $TransactionPerDay_bin5) !$TransactionVolume_USD_bin3) $TransactionVolume_USD_bin2) !$HashRate_bin2 !$MempoolSize_bin3) 
0.4,0.55,0.89,0.33,0.47,0.78,and(or($GTrends_bin3 $TransactionPerDay_bin5 $TransactionVolume_USD_bin2) !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin3) 
0.4,0.55,0.89,0.33,0.47,0.78,and(or(and(or($GTrends_bin3 $TransactionPerDay_bin5) !$TransactionVolume_USD_bin3) $TransactionVolume_USD_bin2) !$MinningDifficulty_bin3) 
0.4,0.56,0.91,0.19,0.43,1.0,and(or(and(!$GTrends_bin0 $MempoolCount_bin2) $TransactionPerDay_bin5 $TransactionVolume_USD_bin2) !$BlockSize_bin5 !$MempoolSize_bin9) 
0.42,0.57,0.93,0.29,0.47,0.86,and(or($GTrends_bin3 $TransactionPerDay_bin5 $TransactionVolume_USD_bin2) or($MinningDifficulty_bin5 !$TransactionVolume_USD_bin3) !$MempoolCount_bin9 !$MinningDifficulty_bin3) 
0.41,0.57,0.93,0.29,0.47,0.86,and(or($GTrends_bin3 $TransactionPerDay_bin5 $TransactionVolume_USD_bin2) or($MempoolCount_bin2 !$TransactionVolume_USD_bin3) !$MempoolCount_bin9 !$MinningDifficulty_bin3) 
