training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.5,0.63,1.0,0.0,0.43,-1.0,and($MarketCap_bin0 !$TransactionVolume_USD_bin0) 
0.5,0.63,1.0,0.24,0.37,0.4,and(!$MarketCap_bin1 !$TransactionVolume_USD_bin0) 
0.44,0.58,1.0,0.0,0.43,-1.0,and($MarketCap_bin0 !$TransactionPerDay_bin3 !$TransactionVolume_USD_bin0) 
0.5,0.63,1.0,0.24,0.37,0.4,and(or($MarketCap_bin0 !$MarketCap_bin1) !$TransactionVolume_USD_bin0) 
0.5,0.63,1.0,0.0,0.43,-1.0,and(or($MarketCap_bin0 $GTrends_bin5) !$TransactionVolume_USD_bin0) 
0.5,0.63,1.0,0.35,0.37,0.43,and(or($MarketCap_bin0 !$MinningDifficulty_bin0) !$TransactionVolume_USD_bin0) 
0.5,0.63,1.0,0.0,0.43,-1.0,and(or($MarketCap_bin0 $MinningDifficulty_bin4) !$TransactionVolume_USD_bin0) 
0.39,0.54,1.0,0.0,0.43,-1.0,and(!$MarketCap_bin1 $MinningDifficulty_bin0 !$TransactionVolume_USD_bin0) 
0.39,0.54,1.0,0.35,0.47,0.55,and(!$GoldPrice_bin4 !$HashRate_bin4 !$TransactionVolume_USD_bin0) 
0.5,0.58,0.9,0.29,0.33,0.38,and(!$TransactionPerDay_bin3 !$TransactionVolume_USD_bin0) 
