training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.39,0.54,0.93,0.27,0.63,1.0,or(and(or($TransactionPerDay_bin6 $TransactionFee_bin0) !$GoldPrice_bin1) $TransactionPerDay_bin8) 
0.39,0.54,0.93,0.33,0.57,0.63,and(or($MempoolCount_bin0 $TransactionPerDay_bin6 $TransactionPerDay_bin8 $TransactionFee_bin0) !$GoldPrice_bin1) 
0.43,0.55,0.9,0.07,0.53,1.0,and(or($TransactionPerDay_bin6 $TransactionPerDay_bin8 $TransactionFee_bin0) !$BlockSize_bin0) 
0.43,0.55,0.9,0.07,0.53,1.0,or(and(or($TransactionPerDay_bin6 $TransactionFee_bin0) !$BlockSize_bin0) $TransactionPerDay_bin8) 
0.42,0.54,0.9,0.27,0.63,1.0,and(or($TransactionPerDay_bin6 $TransactionPerDay_bin8 $TransactionFee_bin0) !$HashRate_bin1) 
0.38,0.53,0.92,0.07,0.53,1.0,and(or($TransactionPerDay_bin6 $TransactionPerDay_bin8 $TransactionFee_bin0) !$BlockSize_bin0 !$HashRate_bin1) 
0.37,0.53,0.94,0.27,0.63,1.0,and(or($TransactionPerDay_bin6 $TransactionPerDay_bin8 $TransactionFee_bin0) !$GoldPrice_bin1) 
0.39,0.53,0.91,0.07,0.53,1.0,and(or(and(!$GoldPrice_bin1 $TransactionFee_bin0) $TransactionPerDay_bin6 $TransactionPerDay_bin8) !$BlockSize_bin0) 
0.39,0.54,0.93,0.33,0.57,0.63,and(or($MempoolCount_bin0 $MempoolSize_bin0 $TransactionPerDay_bin6 $TransactionPerDay_bin8 $TransactionFee_bin0) !$GoldPrice_bin1) 
0.39,0.54,0.93,0.33,0.57,0.63,and(or($MempoolCount_bin0 $TransactionPerDay_bin6 $TransactionPerDay_bin8 $TransactionFee_bin0) !$GoldPrice_bin1 !$TransactionPerDay_bin9) 
