training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.5,0.67,0.74,0.0,0.6,-1.0,and(or(and(!$GoldPrice_bin0 $GTrends_bin1) $TransactionVolume_USD_bin1) !$GoldPrice_bin6 !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin6) 
0.53,0.69,0.75,0.0,0.6,-1.0,and(or(and(!$GoldPrice_bin0 $GTrends_bin1) $MinningDifficulty_bin0 $TransactionVolume_USD_bin1) !$GoldPrice_bin6 !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin6) 
0.55,0.69,0.75,0.0,0.6,-1.0,and(or(and(!$GoldPrice_bin0 $GTrends_bin1) $TransactionPerDay_bin1 $TransactionVolume_USD_bin1) !$GoldPrice_bin6 !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin6) 
0.49,0.67,0.76,0.0,0.6,-1.0,and(or(and(!$GoldPrice_bin0 $GTrends_bin1) $MempoolCount_bin1 $TransactionVolume_USD_bin1) !$GoldPrice_bin6 !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin6) 
0.49,0.67,0.76,0.0,0.6,-1.0,and(or(and(!$GoldPrice_bin0 $GTrends_bin1) $MempoolSize_bin1 $TransactionVolume_USD_bin1) !$GoldPrice_bin6 !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin6) 
0.53,0.68,0.74,0.0,0.6,-1.0,and(or(and(!$GoldPrice_bin0 $GTrends_bin1) $BlockSize_bin0 $TransactionVolume_USD_bin1) !$GoldPrice_bin6 !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin6) 
0.47,0.67,0.77,0.0,0.6,-1.0,and(or(and(!$GoldPrice_bin0 $GTrends_bin1) $MinningDifficulty_bin0 $TransactionVolume_USD_bin1) !$GoldPrice_bin6 !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin6) 
0.48,0.67,0.76,0.0,0.6,-1.0,and(or(and(!$GoldPrice_bin0 $GTrends_bin1) $TransactionPerDay_bin1 $TransactionVolume_USD_bin1) !$GoldPrice_bin6 !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin6) 
0.49,0.68,0.78,0.08,0.63,1.0,and(or(and(!$GoldPrice_bin0 $GTrends_bin1) $MinningDifficulty_bin0 $TransactionVolume_USD_bin1) or(!$MarketCap_bin2 !$MinningDifficulty_bin3) !$GoldPrice_bin6 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin6) 
0.45,0.65,0.74,0.0,0.6,-1.0,and(or($GTrends_bin1 $TransactionVolume_USD_bin1) !$GoldPrice_bin6 !$MempoolSize_bin3 !$MinningDifficulty_bin3 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin6) 
