training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.49,0.67,0.79,0.86,0.5,0.48,or(and($BlockSize_bin4 !$GoldPrice_bin0) $MarketCap_bin0) 
0.49,0.67,0.79,0.86,0.5,0.48,or(and($TransactionPerDay_bin3 !$TransactionVolume_USD_bin0) $MarketCap_bin0) 
0.47,0.66,0.76,0.86,0.5,0.48,or($MarketCap_bin0 $MempoolCount_bin7) 
0.5,0.7,0.83,0.86,0.47,0.46,or(and($BlockSize_bin4 !$TransactionVolume_USD_bin0) and(!$GoldPrice_bin3 $GTrends_bin0 $TransactionFee_bin1) $MarketCap_bin0) 
0.49,0.67,0.77,0.86,0.5,0.48,or(and($BlockSize_bin3 !$HashRate_bin0) $MarketCap_bin0) 
0.5,0.66,0.75,0.86,0.5,0.48,or($MarketCap_bin0 $BlockSize_bin4) 
0.47,0.67,0.79,0.86,0.47,0.46,or(and(or($BlockSize_bin3 $GTrends_bin0) $TransactionFee_bin1) $MarketCap_bin0) 
0.46,0.66,0.79,0.86,0.47,0.46,or(and($GTrends_bin0 $TransactionFee_bin1) $MarketCap_bin0) 
0.49,0.66,0.76,0.86,0.5,0.48,or(and($MarketCap_bin2 $TransactionFee_bin4) $MarketCap_bin0) 
0.47,0.66,0.78,0.86,0.47,0.46,or(and($MarketCap_bin1 $TransactionFee_bin1 !$TransactionVolume_USD_bin1) $MarketCap_bin0) 
