training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.53,0.74,1.0,0.22,0.7,0.5,or(and(!$MempoolCount_bin1 $TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) $TransactionPerDay_bin2) 
0.53,0.74,1.0,0.22,0.7,0.5,or(and(!$MempoolSize_bin1 $TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) $TransactionPerDay_bin2) 
0.53,0.74,1.0,0.22,0.7,0.5,and(or(and($TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) $TransactionPerDay_bin2) !$MempoolCount_bin1) 
0.53,0.74,1.0,0.22,0.7,0.5,and(or(and($TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) $TransactionPerDay_bin2) !$MempoolSize_bin1) 
0.53,0.74,1.0,0.22,0.7,0.5,and(or(and($TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) $TransactionPerDay_bin2) or(!$MarketCap_bin2 !$BlockSize_bin2)) 
0.53,0.74,1.0,0.22,0.7,0.5,and(or(and($TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) $TransactionPerDay_bin2) or(!$HashRate_bin4 !$MempoolSize_bin1)) 
0.53,0.74,1.0,0.22,0.7,0.5,and(or(and($TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) $TransactionPerDay_bin2) or(!$MempoolSize_bin1 $MinningDifficulty_bin2)) 
0.53,0.7,0.89,0.22,0.7,0.5,or($TransactionPerDay_bin2 $TransactionVolume_USD_bin2) 
0.8,0.85,0.92,1.0,0.33,0.31,or(and($TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) !$MarketCap_bin2 $TransactionPerDay_bin2) 
0.8,0.85,0.92,1.0,0.53,0.39,or(and(or(!$MarketCap_bin2 $TransactionVolume_USD_bin2) !$TransactionVolume_USD_bin6) $TransactionPerDay_bin2) 
