training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.54,0.73,0.83,1.0,0.53,0.36,or(and(or($MinningDifficulty_bin0 $MinningDifficulty_bin4) $TransactionVolume_USD_bin0) $MarketCap_bin0) 
0.54,0.73,0.83,1.0,0.53,0.36,or(and(or($MinningDifficulty_bin0 $MinningDifficulty_bin4) !$TransactionVolume_USD_bin1) $MarketCap_bin0) 
0.55,0.74,0.85,1.0,0.53,0.36,or(and(or($MinningDifficulty_bin4 $TransactionFee_bin5) !$HashRate_bin5 !$TransactionVolume_USD_bin1) $MarketCap_bin0) 
0.54,0.73,0.85,1.0,0.5,0.35,or(and(or($MinningDifficulty_bin4 $TransactionPerDay_bin5) $MarketCap_bin1 !$TransactionVolume_USD_bin1) $MarketCap_bin0) 
0.54,0.73,0.85,1.0,0.53,0.36,or(and(or($MinningDifficulty_bin4 $TransactionFee_bin5) !$TransactionVolume_USD_bin1) and($MarketCap_bin0 !$MempoolCount_bin4)) 
0.54,0.73,0.85,1.0,0.53,0.36,or(and(or($MinningDifficulty_bin4 $TransactionFee_bin5) !$TransactionVolume_USD_bin1) and($MarketCap_bin0 !$MempoolSize_bin4)) 
0.51,0.72,0.82,1.0,0.53,0.36,or(and($MinningDifficulty_bin4 $TransactionVolume_USD_bin0) $MarketCap_bin0) 
0.51,0.72,0.82,1.0,0.53,0.36,or(and($MinningDifficulty_bin4 !$TransactionVolume_USD_bin1) $MarketCap_bin0) 
0.54,0.74,0.86,1.0,0.53,0.36,or(and(or($BlockSize_bin2 $MinningDifficulty_bin4) $MarketCap_bin1 !$TransactionVolume_USD_bin1) $MarketCap_bin0) 
0.54,0.74,0.86,1.0,0.53,0.36,or(and(or($MinningDifficulty_bin0 $MinningDifficulty_bin4) !$HashRate_bin5 !$TransactionVolume_USD_bin1) $MarketCap_bin0) 
