training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.5,0.69,0.98,0.47,0.57,0.75,and(!$BlockSize_bin2 !$HashRate_bin8 !$MempoolCount_bin4 !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.56,0.71,0.95,0.32,0.5,0.75,and(!$GoldPrice_bin6 !$MempoolCount_bin4 !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.56,0.71,0.95,0.32,0.5,0.75,and(!$GoldPrice_bin6 !$MempoolSize_bin4 !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.56,0.71,0.95,0.47,0.53,0.69,and(!$HashRate_bin8 !$MempoolCount_bin4 !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.56,0.71,0.95,0.47,0.53,0.69,and(!$HashRate_bin8 !$MempoolSize_bin4 !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.54,0.7,0.95,0.32,0.47,0.67,and(!$BlockSize_bin5 !$GoldPrice_bin6 !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.54,0.7,0.95,0.42,0.5,0.67,and(!$BlockSize_bin5 !$HashRate_bin8 !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.5,0.68,0.95,0.63,0.57,0.67,and(!$BlockSize_bin2 !$MempoolCount_bin4 !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.52,0.69,0.96,0.26,0.47,0.71,and(!$BlockSize_bin5 !$GoldPrice_bin6 !$MempoolCount_bin4 !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.52,0.69,0.96,0.26,0.47,0.71,and(!$BlockSize_bin5 !$GoldPrice_bin6 !$MempoolSize_bin4 !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
